timestamp,vehicle_id,route
8100,vehicle_100016,131 -57 55
8100,vehicle_100017,-73 71 -78 -25 -7 3 14
8100,vehicle_100018,-55 57 -131
8100,vehicle_100019,71 -78 -25 -7 3 14 93
8100,vehicle_100020,131 -57 55
8400,vehicle_10001,-93 -14 -3 7 25 80 -117 119
8400,vehicle_10002,-73 71 -78 -25 -7 3 14 93
8400,vehicle_10003,-121 -86 78 -71 73
8400,vehicle_10004,-73 71 -78 -25 -7 3 14
8400,vehicle_10005,-121 -86 78 -50 48 -66
8400,vehicle_10006,-78 -25 -7 3 14 99
8400,vehicle_10007,-121 -86 78 -50 48 -66
8400,vehicle_10008,71 -78 -25 -7 3 14 93
8400,vehicle_10009,-55 57 -131
8400,vehicle_100010,-14 -3 7 19
8400,vehicle_100011,-99 -14 -3 7 25 86 119
8400,vehicle_100012,-19 -7 3 14
8400,vehicle_100013,-99 -14 -3 7 25 86 119
8400,vehicle_100014,-121 -86 -25 -7 3 14
8400,vehicle_100015,-55 57 -131
8400,vehicle_100016,131 -57 55
8400,vehicle_100017,-73 71 -78 -25 -7 3 14
8400,vehicle_100018,-55 57 -131
8400,vehicle_100019,-47 -21 -7 3 14 93
8400,vehicle_100020,131 -57 55
8700,vehicle_10001,-93 -14 -3 7 25 86 119
8700,vehicle_10002,-73 71 -78 -25 -7 3 14 93
8700,vehicle_10003,-121 -86 78 -71 73
8700,vehicle_10004,-73 71 -78 -25 -7 3 14
8700,vehicle_10005,-121 -86 -25 -7 5 17 41
8700,vehicle_10006,-78 -25 -7 3 14 99
8700,vehicle_10007,-121 -86 -25 -7 5 17 41
8700,vehicle_10008,71 -78 -25 -7 3 14 93
8700,vehicle_10009,-55 57 -131
8700,vehicle_100010,91 -57 55
8700,vehicle_100011,-99 -14 -3 7 25 86 119
8700,vehicle_100012,-55 57 -91
8700,vehicle_100013,-99 -14 -3 7 25 86 119
8700,vehicle_100014,-138 -107 -55 57 -91
8700,vehicle_100015,-55 57 -131
8700,vehicle_100016,131 -57 55
8700,vehicle_100017,-73 71 -78 -25 -7 3 14
8700,vehicle_100018,-55 57 -131
8700,vehicle_100019,71 -78 -25 -7 3 14 93
8700,vehicle_100020,131 -57 55
9000,vehicle_10001,-93 -14 -3 7 25 86 119
9000,vehicle_10002,-73 -47 -21 -7 3 14 93
9000,vehicle_10003,-121 -86 78 -71 73
9000,vehicle_10004,-73 -47 -21 -7 3 14
9000,vehicle_10005,-121 -86 -25 -7 5 17 41
9000,vehicle_10006,-78 -25 -7 3 14 99
9000,vehicle_10007,-121 -86 -25 -7 5 17 41
9000,vehicle_10008,-47 -21 -7 3 14 93
9000,vehicle_10009,-19 -7 3 14 99
9000,vehicle_100010,-14 -3 7 19
9000,vehicle_100011,-99 -14 -3 7 25 86 119
9000,vehicle_100012,-19 -7 3 14
9000,vehicle_100013,-99 -14 -3 7 25 86 119
9000,vehicle_100014,-121 -86 -25 -7 3 14
9000,vehicle_100015,-19 -7 3 14 99
9000,vehicle_100016,-99 -14 -3 7 19
9000,vehicle_100017,-73 -47 -21 -7 3 14
9000,vehicle_100018,-19 -7 3 14 99
9000,vehicle_100019,-47 -21 -7 3 14 93
9000,vehicle_100020,-99 -14 -3 7 19
9300,vehicle_10001,-93 -14 -3 7 25 86 119
9300,vehicle_10002,-73 71 -78 -25 -7 3 14 93
9300,vehicle_10003,-121 -86 78 -71 73
9300,vehicle_10004,-73 71 -78 -25 -7 3 14
9300,vehicle_10005,-121 -86 78 -50 48 -66
9300,vehicle_10006,-78 -25 -7 3 14 99
9300,vehicle_10007,-121 -86 78 -50 48 -66
9300,vehicle_10008,71 -78 -25 -7 3 14 93
9300,vehicle_10009,-19 -7 3 14 99
9300,vehicle_100010,-14 -3 7 19
9300,vehicle_100011,-99 -14 -3 7 25 86 119
9300,vehicle_100012,-19 -7 3 14
9300,vehicle_100013,-99 -14 -3 7 25 86 119
9300,vehicle_100014,-121 -86 -25 -7 3 14
9300,vehicle_100015,-19 -7 3 14 99
9300,vehicle_100016,-99 -14 -3 7 19
9300,vehicle_100017,-73 71 -78 -25 -7 3 14
9300,vehicle_100018,-19 -7 3 14 99
9300,vehicle_100019,71 -78 -25 -7 3 14 93
9300,vehicle_100020,-99 -14 -3 7 19
9600,vehicle_10001,-93 -14 -3 7 25 86 119
9600,vehicle_10002,-73 71 -78 -25 -7 3 14 93
9600,vehicle_10003,-121 -86 78 -71 73
9600,vehicle_10004,-73 71 -78 -25 -7 3 14
9600,vehicle_10005,-121 -86 78 -50 48 -66
9600,vehicle_10006,-78 -25 -7 3 14 99
9600,vehicle_10007,-121 -86 78 -50 48 -66
9600,vehicle_10008,71 -78 -25 -7 3 14 93
9600,vehicle_10009,-19 -7 3 14 99
9600,vehicle_100010,-14 -3 7 19
9600,vehicle_100011,-99 -14 -3 7 25 86 119
9600,vehicle_100012,-19 -7 3 14
9600,vehicle_100013,-99 -14 -3 7 25 86 119
9600,vehicle_100014,-121 -86 -25 -7 3 14
9600,vehicle_100015,-19 -7 3 14 99
9600,vehicle_100016,-99 -14 -3 7 19
9600,vehicle_100017,-73 71 -78 -25 -7 3 14
9600,vehicle_100018,-19 -7 3 14 99
9600,vehicle_100019,71 -78 -25 -7 3 14 93
9600,vehicle_100020,-99 -14 -3 7 19
9900,vehicle_10001,-93 -14 -3 7 25 86 119
9900,vehicle_10002,-73 71 -78 -25 -7 3 14 93
9900,vehicle_10003,-121 -86 78 -71 73
9900,vehicle_10004,-73 71 -78 -25 -7 3 14
9900,vehicle_10005,-121 -86 78 -50 48 -66
9900,vehicle_10006,-78 -25 -7 3 14 99
9900,vehicle_10007,-121 -86 78 -50 48 -66
9900,vehicle_10008,71 -78 -25 -7 3 14 93
9900,vehicle_10009,-19 -7 3 14 99
9900,vehicle_100010,-14 -3 7 19
9900,vehicle_100011,-99 -14 -3 7 25 80 -117 119
9900,vehicle_100012,-19 -7 3 14
9900,vehicle_100013,-99 -14 -3 7 25 86 119
9900,vehicle_100014,-121 -86 -25 -7 3 14
9900,vehicle_100015,-19 -7 3 14 99
9900,vehicle_100016,-99 -14 -3 7 19
9900,vehicle_100017,-73 71 -78 -25 -7 3 14
9900,vehicle_100018,-19 -7 3 14 99
9900,vehicle_100019,71 -78 -25 -7 3 14 93
9900,vehicle_100020,-99 -14 -3 7 19
10200,vehicle_10001,-93 -14 -3 7 25 86 119
10200,vehicle_10002,-73 71 -78 -25 -7 3 14 93
10200,vehicle_10003,-121 -86 78 -71 73
10200,vehicle_10004,-73 71 -78 -25 -7 3 14
10200,vehicle_10005,-121 -86 78 -50 48 -66
10200,vehicle_10006,-78 -25 -7 3 14 99
10200,vehicle_10007,-121 -86 78 -50 48 -66
10200,vehicle_10008,71 -78 -25 -7 3 14 93
10200,vehicle_10009,-19 -7 3 14 99
10200,vehicle_100010,-14 -3 7 19
10200,vehicle_100011,-99 -14 -3 7 25 86 119
10200,vehicle_100012,-19 -7 3 14
10200,vehicle_100013,-99 -14 -3 7 25 86 119
10200,vehicle_100014,-121 -86 -25 -7 3 14
10200,vehicle_100015,-19 -7 3 14 99
10200,vehicle_100016,-99 -14 -3 7 19
10200,vehicle_100017,-73 71 -78 -25 -7 3 14
10200,vehicle_100018,-19 -7 3 14 99
10200,vehicle_100019,71 -78 -25 -7 3 14 93
10200,vehicle_100020,-99 -14 -3 7 19
10500,vehicle_10001,-93 -14 -3 7 25 86 119
10500,vehicle_10002,-73 71 -78 -25 -7 3 14 93
10500,vehicle_10003,-121 -86 78 -71 73
10500,vehicle_10004,-73 71 -78 -25 -7 3 14
10500,vehicle_10005,-121 -86 -25 -7 5 17 41
10500,vehicle_10006,-78 -25 -7 3 14 99
10500,vehicle_10007,-121 -86 -25 -7 5 17 41
10500,vehicle_10008,71 -78 -25 -7 3 14 93
10500,vehicle_10009,-19 -7 3 14 99
10500,vehicle_100010,-14 -3 7 19
10500,vehicle_100011,-99 -14 -3 7 25 86 119
10500,vehicle_100012,-19 -7 3 14
10500,vehicle_100013,-99 -14 -3 7 25 80 -117 119
10500,vehicle_100014,-121 -86 -25 -7 3 14
10500,vehicle_100015,-19 -7 3 14 99
10500,vehicle_100016,-99 -14 -3 7 19
10500,vehicle_100017,-73 71 -78 -25 -7 3 14
10500,vehicle_100018,-19 -7 3 14 99
10500,vehicle_100019,71 -78 -25 -7 3 14 93
10500,vehicle_100020,-99 -14 -3 7 19
10800,vehicle_10001,-93 -14 -3 7 25 86 119
10800,vehicle_10002,-73 71 -78 -25 -7 3 14 93
10800,vehicle_10003,-121 -86 78 -71 73
10800,vehicle_10004,-73 71 -78 -25 -7 3 14
10800,vehicle_10005,-121 -86 -25 -7 5 17 41
10800,vehicle_10006,-78 -25 -7 3 14 99
10800,vehicle_10007,-121 -86 -25 -7 5 17 41
10800,vehicle_10008,71 -78 -25 -7 3 14 93
10800,vehicle_10009,-19 -7 3 14 99
10800,vehicle_100010,-14 -3 7 19
10800,vehicle_100011,-99 -14 -3 7 25 86 119
10800,vehicle_100012,-19 -7 3 14
10800,vehicle_100013,-99 -14 -3 7 25 86 119
10800,vehicle_100014,-121 -86 -25 -7 3 14
10800,vehicle_100015,-19 -7 3 14 99
10800,vehicle_100016,-99 -14 -3 7 19
10800,vehicle_100017,-73 71 -78 -25 -7 3 14
10800,vehicle_100018,-19 -7 3 14 99
10800,vehicle_100019,71 -78 -25 -7 3 14 93
10800,vehicle_100020,-99 -14 -3 7 19
11100,vehicle_10001,-93 -14 -3 7 25 86 119
11100,vehicle_10002,-73 71 -78 -25 -7 3 14 93
11100,vehicle_10003,-121 -86 78 -71 73
11100,vehicle_10004,-73 71 -78 -25 -7 3 14
11100,vehicle_10005,-121 -86 -25 -7 5 17 41
11100,vehicle_10006,-78 -25 -7 3 14 99
11100,vehicle_10007,-121 -86 -25 -7 5 17 41
11100,vehicle_10008,71 -78 -25 -7 3 14 93
11100,vehicle_10009,-19 -7 3 14 99
11100,vehicle_100010,-14 -3 7 19
11100,vehicle_100011,-99 -14 -3 7 25 86 119
11100,vehicle_100012,-19 -7 3 14
11100,vehicle_100013,-99 -14 -3 7 25 86 119
11100,vehicle_100014,-121 -86 -25 -7 3 14
11100,vehicle_100015,-19 -7 3 14 99
11100,vehicle_100016,-99 -14 -3 7 19
11100,vehicle_100017,-73 71 -78 -25 -7 3 14
11100,vehicle_100018,-19 -7 3 14 99
11100,vehicle_100019,-47 -21 -7 3 14 93
11100,vehicle_100020,-99 -14 -3 7 19
11400,vehicle_10001,-93 -14 -3 7 25 86 119
11400,vehicle_10002,-73 71 -78 -25 -7 3 14 93
11400,vehicle_10003,-121 -86 78 -71 73
11400,vehicle_10004,-73 71 -78 -25 -7 3 14
11400,vehicle_10005,-121 -86 78 -50 48 -66
11400,vehicle_10006,-78 -25 -7 3 14 99
11400,vehicle_10007,-121 -86 78 -50 48 -66
11400,vehicle_10008,71 -78 -25 -7 3 14 93
11400,vehicle_10009,-19 -7 3 14 99
11400,vehicle_100010,-14 -3 7 19
11400,vehicle_100011,-99 -14 -3 7 25 86 119
11400,vehicle_100012,-19 -7 3 14
11400,vehicle_100013,-99 -14 -3 7 25 86 119
11400,vehicle_100014,-121 -86 -25 -7 3 14
11400,vehicle_100015,-19 -7 3 14 99
11400,vehicle_100016,-99 -14 -3 7 19
11400,vehicle_100017,-73 71 -78 -25 -7 3 14
11400,vehicle_100018,-19 -7 3 14 99
11400,vehicle_100019,71 -78 -25 -7 3 14 93
11400,vehicle_100020,-99 -14 -3 7 19
11700,vehicle_10001,-93 -14 -3 7 25 86 119
11700,vehicle_10002,-73 -47 -21 -7 3 14 93
11700,vehicle_10003,-121 -86 78 -71 73
11700,vehicle_10004,-73 -47 -21 -7 3 14
11700,vehicle_10005,-121 -86 78 -50 48 -66
11700,vehicle_10006,-78 -25 -7 3 14 99
11700,vehicle_10007,-121 -86 78 -50 48 -66
11700,vehicle_10008,-47 -21 -7 3 14 93
11700,vehicle_10009,-55 57 -131
11700,vehicle_100010,-14 -3 7 19
11700,vehicle_100011,-99 -14 -3 7 25 86 119
11700,vehicle_100012,-19 -7 3 14
11700,vehicle_100013,-99 -14 -3 7 25 86 119
11700,vehicle_100014,-121 -86 -25 -7 3 14
11700,vehicle_100015,-55 57 -131
11700,vehicle_100016,131 -57 55
11700,vehicle_100017,-73 -47 -21 -7 3 14
11700,vehicle_100018,-55 57 -131
11700,vehicle_100019,-47 -21 -7 3 14 93
11700,vehicle_100020,131 -57 55
12000,vehicle_10001,-93 -14 -3 7 25 86 119
12000,vehicle_10002,-73 71 -78 -25 -7 3 14 93
12000,vehicle_10003,-121 -86 78 -71 73
12000,vehicle_10004,-73 71 -78 -25 -7 3 14
12000,vehicle_10005,-121 -86 -25 -7 5 17 41
12000,vehicle_10006,-78 -25 -7 3 14 99
12000,vehicle_10007,-121 -86 -25 -7 5 17 41
12000,vehicle_10008,71 -78 -25 -7 3 14 93
12000,vehicle_10009,-19 -7 3 14 99
12000,vehicle_100010,-14 -3 7 19
12000,vehicle_100011,-99 -14 -3 7 25 86 119
12000,vehicle_100012,-19 -7 3 14
12000,vehicle_100013,-99 -14 -3 7 25 86 119
12000,vehicle_100014,-121 -86 -25 -7 3 14
12000,vehicle_100015,-19 -7 3 14 99
12000,vehicle_100016,-99 -14 -3 7 19
12000,vehicle_100017,-73 71 -78 -25 -7 3 14
12000,vehicle_100018,-19 -7 3 14 99
12000,vehicle_100019,71 -78 -25 -7 3 14 93
12000,vehicle_100020,-99 -14 -3 7 19
12300,vehicle_10001,-93 -14 -3 7 25 86 119
12300,vehicle_10002,-73 -47 -21 -7 3 14 93
12300,vehicle_10003,-121 -86 78 -71 73
12300,vehicle_10004,-73 -47 -21 -7 3 14
12300,vehicle_10005,-121 -86 -25 -7 5 17 41
12300,vehicle_10006,-78 -25 -7 3 14 99
12300,vehicle_10007,-121 -86 -25 -7 5 17 41
12300,vehicle_10008,-47 -21 -7 3 14 93
12300,vehicle_10009,-19 -7 3 14 99
12300,vehicle_100010,-14 -3 7 19
12300,vehicle_100011,-99 -14 -3 7 25 80 -117 119
12300,vehicle_100012,-19 -7 3 14
12300,vehicle_100013,-99 -14 -3 7 25 86 119
12300,vehicle_100014,-121 -86 -25 -7 3 14
12300,vehicle_100015,-19 -7 3 14 99
12300,vehicle_100016,-99 -14 -3 7 19
12300,vehicle_100017,-73 -47 -21 -7 3 14
12300,vehicle_100018,-19 -7 3 14 99
12300,vehicle_100019,-47 -21 -7 3 14 93
12300,vehicle_100020,-99 -14 -3 7 19
12600,vehicle_10001,-93 -14 -3 7 25 86 119
12600,vehicle_10002,-73 -47 -21 -7 3 14 93
12600,vehicle_10003,-121 -86 78 -71 73
12600,vehicle_10004,-73 -47 -21 -7 3 14
12600,vehicle_10005,-121 -86 -25 -7 5 17 41
12600,vehicle_10006,-78 -25 -7 3 14 99
12600,vehicle_10007,-121 -86 -25 -7 5 17 41
12600,vehicle_10008,-47 -21 -7 3 14 93
12600,vehicle_10009,-19 -7 3 14 99
12600,vehicle_100010,-14 -3 7 19
12600,vehicle_100011,-99 -14 -3 7 25 86 119
12600,vehicle_100012,-19 -7 3 14
12600,vehicle_100013,-99 -14 -3 7 25 86 119
12600,vehicle_100014,-121 -86 -25 -7 3 14
12600,vehicle_100015,-19 -7 3 14 99
12600,vehicle_100016,-99 -14 -3 7 19
12600,vehicle_100017,-73 -47 -21 -7 3 14
12600,vehicle_100018,-19 -7 3 14 99
12600,vehicle_100019,-47 -21 -7 3 14 93
12600,vehicle_100020,-99 -14 -3 7 19
12900,vehicle_10001,-93 -14 -3 7 25 86 119
12900,vehicle_10002,-73 71 -78 -25 -7 3 14 93
12900,vehicle_10003,-121 -86 78 -71 73
12900,vehicle_10004,-73 71 -78 -25 -7 3 14
12900,vehicle_10005,-121 -86 -25 -7 5 17 41
12900,vehicle_10006,-78 -25 -7 3 14 99
12900,vehicle_10007,-121 -86 -25 -7 5 17 41
12900,vehicle_10008,71 -78 -25 -7 3 14 93
12900,vehicle_10009,-19 -7 3 14 99
12900,vehicle_100010,-14 -3 7 19
12900,vehicle_100011,-99 -14 -3 7 25 86 119
12900,vehicle_100012,-19 -7 3 14
12900,vehicle_100013,-99 -14 -3 7 25 86 119
12900,vehicle_100014,-121 -86 -25 -7 3 14
12900,vehicle_100015,-19 -7 3 14 99
12900,vehicle_100016,-99 -14 -3 7 19
12900,vehicle_100017,-73 71 -78 -25 -7 3 14
12900,vehicle_100018,-19 -7 3 14 99
12900,vehicle_100019,71 -78 -25 -7 3 14 93
12900,vehicle_100020,-99 -14 -3 7 19
13200,vehicle_10001,-93 -14 -3 7 25 86 119
13200,vehicle_10002,-73 71 -78 -25 -7 3 14 93
13200,vehicle_10003,-121 -86 78 -71 73
13200,vehicle_10004,-73 71 -78 -25 -7 3 14
13200,vehicle_10005,-138 -107 -19 -7 5 17 41
13200,vehicle_10006,-78 -25 -7 3 14 99
13200,vehicle_10007,-138 -107 -19 -7 5 17 41
13200,vehicle_10008,71 -78 -25 -7 3 14 93
13200,vehicle_10009,-19 -7 3 14 99
13200,vehicle_100010,-14 -3 7 19
13200,vehicle_100011,-99 -14 -3 7 25 86 119
13200,vehicle_100012,-19 -7 3 14
13200,vehicle_100013,-99 -14 -3 7 25 86 119
13200,vehicle_100014,-138 -107 -19 -7 3 14
13200,vehicle_100015,-19 -7 3 14 99
13200,vehicle_100016,-99 -14 -3 7 19
13200,vehicle_100017,-73 71 -78 -25 -7 3 14
13200,vehicle_100018,-19 -7 3 14 99
13200,vehicle_100019,71 -78 -25 -7 3 14 93
13200,vehicle_100020,-99 -14 -3 7 19
13500,vehicle_10001,-93 -14 -3 7 25 86 119
13500,vehicle_10002,-73 -47 -21 -7 3 14 93
13500,vehicle_10003,-121 -86 78 -71 73
13500,vehicle_10004,-73 -47 -21 -7 3 14
13500,vehicle_10005,-121 -86 78 -50 48 -66
13500,vehicle_10006,-78 -25 -7 3 14 99
13500,vehicle_10007,-121 -86 78 -50 48 -66
13500,vehicle_10008,-47 -21 -7 3 14 93
13500,vehicle_10009,-19 -7 3 14 99
13500,vehicle_100010,-14 -3 7 19
13500,vehicle_100011,-99 -14 -3 7 25 86 119
13500,vehicle_100012,-19 -7 3 14
13500,vehicle_100013,-99 -14 -3 7 25 86 119
13500,vehicle_100014,-121 -86 -25 -7 3 14
13500,vehicle_100015,-19 -7 3 14 99
13500,vehicle_100016,-99 -14 -3 7 19
13500,vehicle_100017,-73 -47 -21 -7 3 14
13500,vehicle_100018,-19 -7 3 14 99
13500,vehicle_100019,-47 -21 -7 3 14 93
13500,vehicle_100020,-99 -14 -3 7 19
13800,vehicle_10001,-93 -14 -3 7 25 86 119
13800,vehicle_10002,-73 -47 -21 -7 3 14 93
13800,vehicle_10003,-121 -86 78 -71 73
13800,vehicle_10004,-73 -47 -21 -7 3 14
13800,vehicle_10005,-121 -86 -25 -7 5 17 41
13800,vehicle_10006,-78 -25 -7 3 14 99
13800,vehicle_10007,-121 -86 -25 -7 5 17 41
13800,vehicle_10008,-47 -21 -7 3 14 93
13800,vehicle_10009,-19 -7 3 14 99
13800,vehicle_100010,-14 -3 7 19
13800,vehicle_100011,-99 -14 -3 7 25 86 119
13800,vehicle_100012,-19 -7 3 14
13800,vehicle_100013,-99 -14 -3 7 25 86 119
13800,vehicle_100014,-121 -86 -25 -7 3 14
13800,vehicle_100015,-19 -7 3 14 99
13800,vehicle_100016,-99 -14 -3 7 19
13800,vehicle_100017,-73 -47 -21 -7 3 14
13800,vehicle_100018,-19 -7 3 14 99
13800,vehicle_100019,-47 -21 -7 3 14 93
13800,vehicle_100020,-99 -14 -3 7 19
14100,vehicle_10001,-93 -14 -3 7 25 86 119
14100,vehicle_10002,-73 -47 -21 -7 3 14 93
14100,vehicle_10003,-121 -86 78 -71 73
14100,vehicle_10004,-73 -47 -21 -7 3 14
14100,vehicle_10005,-121 -86 -25 -7 5 17 41
14100,vehicle_10006,-78 -25 -7 3 14 99
14100,vehicle_10007,-121 -86 -25 -7 5 17 41
14100,vehicle_10008,-47 -21 -7 3 14 93
14100,vehicle_10009,-19 -7 3 14 99
14100,vehicle_100010,-14 -3 7 19
14100,vehicle_100011,-99 -14 -3 7 25 86 119
14100,vehicle_100012,-19 -7 3 14
14100,vehicle_100013,-99 -14 -3 7 25 86 119
14100,vehicle_100014,-121 -86 -25 -7 3 14
14100,vehicle_100015,-19 -7 3 14 99
14100,vehicle_100016,-99 -14 -3 7 19
14100,vehicle_100017,-73 -47 -21 -7 3 14
14100,vehicle_100018,-19 -7 3 14 99
14100,vehicle_100019,-47 -21 -7 3 14 93
14100,vehicle_100020,-99 -14 -3 7 19
