junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.29,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,32.7,98.85,133.65,167.4,209.55,179.1,185.85000000000002,220.95000000000002,260.25,292.2,329.40000000000003,295.65000000000003,276.3,300.3,284.25,285.3,255.75,232.65,228.0,171.0,114.6,78.3,53.25,20.400000000000002,36.9,24.9,2.85,0.3,6.1499999999999995,9.6,5.25,4.050000000000001,4.95,4.2,0.0,0.0,0.0,0.0,0.75,4.2,0.0,0.0,0.0,4.5,0.3,0.0,0.8999999999999999,7.35
40.0,0.0,0.0,0.48,0.36,0.42000000000000004,1.1400000000000001,1.2000000000000002,0.96,1.1400000000000001,0.72,0.96,0.6000000000000001,0.48,0.48,0.8400000000000001,0.48,0.36,0.48,0.48,0.8400000000000001,1.08,0.12,0.48,0.12,0.6000000000000001,0.36,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.12
46.0,0.0,0.0,10.89,3.5100000000000002,2.16,5.67,27.99,28.8,34.019999999999996,68.39999999999999,35.550000000000004,54.54,120.24,165.78000000000003,172.79999999999998,170.46,137.25,78.57000000000001,49.67999999999999,34.379999999999995,0.18,0.18,0.18,0.0,0.18,0.0,0.18,0.36,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,1.53,19.89,37.62,43.38,40.14,48.6,92.97,88.38,121.77,172.35,197.82,224.28000000000003,202.23,179.82,172.98,156.78000000000003,143.46,139.68,115.47,92.88,67.59,8.64,4.32,0.36,2.34,8.1,1.8,5.67,6.39,0.0,0.18,0.09,0.0,0.0,0.0,0.72,2.97,0.36,0.0,0.09,0.09,1.44,2.61,0.0,0.0,0.0,0.0,0.0
56.0,0.0,4.32,17.009999999999998,39.96,73.8,89.28,104.67,114.12,137.07,144.27,131.13,123.39000000000001,126.27,117.72,106.74,97.38,107.37,92.34,93.60000000000001,84.24,88.2,95.67,77.58,63.63,54.36,50.94,50.22,53.550000000000004,49.949999999999996,49.14,53.1,51.75,49.86,50.67,55.35,56.699999999999996,52.38,43.83,28.89,12.419999999999998,4.41,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.0,1.02,22.38,41.82,54.12,63.599999999999994,65.64,63.66,62.519999999999996,91.14,95.22,81.0,59.34,57.480000000000004,42.900000000000006,33.72,25.380000000000003,18.18,8.040000000000001,1.08,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,9.3,21.48,30.599999999999998,40.38,42.72,36.900000000000006,26.28,32.88,34.32,65.16,51.599999999999994,44.160000000000004,31.5,20.88,16.200000000000003,10.98,6.42,9.18,8.34,3.24,3.0,4.62,5.699999999999999,3.0,1.92,6.0,2.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,3.0,4.199999999999999,2.7600000000000002,3.0,0.8400000000000001,0.06,3.7800000000000002,8.64,1.62,0.0,0.0,0.0
81.0,0.0,0.0,1.23,3.12,1.23,1.53,7.709999999999999,9.78,9.81,10.620000000000001,14.01,4.38,8.399999999999999,11.16,11.55,15.84,11.100000000000001,8.790000000000001,3.4499999999999997,4.29,7.98,1.98,1.41,0.09,0.27,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.48,7.4399999999999995,7.08,14.64,14.64,12.24,56.04,66.6,95.76,51.72,86.64,53.760000000000005,33.12,28.08,7.92,10.32,0.72,3.7199999999999998,0.72,0.96,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.24,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,18.06,15.84,9.959999999999999,16.02,23.94,16.740000000000002,20.580000000000002,19.259999999999998,15.78,16.68,19.259999999999998,17.82,13.32,18.18,9.78,15.54,6.18,7.4399999999999995,12.36,3.24,3.42,2.04,2.64,6.0,4.5,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,4.14,0.0,0.0,0.0,0.0,0.0
96.0,0.0,17.82,22.05,37.89,70.92,68.67,63.0,96.66,117.35999999999999,99.0,108.45,99.89999999999999,80.64000000000001,65.42999999999999,72.27,61.56,61.11,39.78,27.27,21.330000000000002,28.26,24.12,18.45,15.39,11.790000000000001,12.87,10.53,9.0,14.31,8.01,8.01,9.36,11.61,20.88,18.54,5.22,0.27,3.69,4.95,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,11.700000000000001,66.96000000000001,154.89000000000001,199.98,219.96,270.27,257.49,250.29,277.65000000000003,264.33,218.07,188.28000000000003,136.89000000000001,141.93,118.26,132.48000000000002,121.5,93.96,86.76,67.86,26.28,8.82,9.0,4.5,9.0,5.94,5.8500000000000005,9.0,4.140000000000001,9.0,9.0,0.6300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.24,2.19,2.52,1.83,4.14,5.13,7.6499999999999995,9.18,9.209999999999999,8.91,5.37,6.27,3.7199999999999998,0.8999999999999999,0.5700000000000001,1.8599999999999999,0.8699999999999999,0.15000000000000002,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.51,0.39,0.36,2.4000000000000004,3.75,4.92,5.85,3.66,9.149999999999999,10.41,7.17,2.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,1.7999999999999998,4.08,11.58,5.88,12.600000000000001,6.6000000000000005,10.74,9.899999999999999,22.259999999999998,30.599999999999998,19.38,0.96,0.24,0.6000000000000001,0.12,0.24,0.12,0.0,0.12,0.0,0.12,0.0,0.12,0.12,0.36,0.12,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,1.17,1.17,2.04,4.38,4.47,14.100000000000001,9.03,6.12,2.04,19.200000000000003,10.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,6.0600000000000005,13.02,28.740000000000002,48.900000000000006,40.32,31.92,44.160000000000004,51.36,56.28,51.239999999999995,40.5,45.900000000000006,61.38,44.58,21.84,24.48,22.14,25.08,21.84,21.0,27.839999999999996,10.02,11.28,16.98,11.040000000000001,12.36,4.5600000000000005,2.88,5.82,5.22,0.42000000000000004,2.16,9.24,10.2,6.779999999999999,6.24,4.38,4.0200000000000005,6.0600000000000005,2.0999999999999996,0.0,0.06,0.0,0.0,2.94,2.7600000000000002,0.0,0.0
140.0,0.0,6.209999999999999,13.77,9.24,6.66,9.78,13.26,14.700000000000001,19.59,25.380000000000003,20.73,16.740000000000002,12.629999999999999,10.59,6.0600000000000005,14.43,7.08,12.57,10.5,17.34,5.46,0.0,7.86,10.709999999999999,7.02,3.9000000000000004,6.8100000000000005,11.459999999999999,3.3600000000000003,4.26,2.61,8.19,5.16,6.24,6.84,6.540000000000001,1.1400000000000001,0.0,0.0,3.7199999999999998,3.63,1.0499999999999998,1.9500000000000002,0.0,0.75,2.2199999999999998,0.51,3.0,0.12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
