junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,11.879999999999999,32.519999999999996,54.36,74.16,92.03999999999999,115.44,134.28,138.24,140.64000000000001,140.76,160.8,170.88,155.16,128.04,99.60000000000001,86.4,81.84,81.6,71.4,72.24,68.88,64.56,69.36,64.92,62.04,53.760000000000005,39.72,32.04,19.799999999999997,12.120000000000001,8.399999999999999,6.0,5.4,6.48,5.28,5.76,6.36,3.24,2.88,2.16,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,5.28,17.04,36.480000000000004,58.67999999999999,92.28,116.39999999999999,131.88,131.76,133.07999999999998,150.72,154.8,139.07999999999998,133.8,130.07999999999998,132.96,126.0,123.96000000000001,117.24,119.16,116.39999999999999,100.08,84.24,71.52,64.56,56.64,51.96,44.76,37.2,28.799999999999997,20.759999999999998,13.200000000000001,7.5600000000000005,3.3600000000000003,1.92,2.2800000000000002,3.84,3.7199999999999998,1.2000000000000002,0.48,0.6000000000000001,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,6.48,23.4,40.08,57.239999999999995,74.64,101.52000000000001,128.04,164.04,197.04000000000002,223.32,227.64,246.95999999999998,259.92,255.0,233.04000000000002,225.24,203.52,172.68,134.64000000000001,101.76,61.800000000000004,46.32,41.04,30.72,19.68,13.32,7.800000000000001,3.0,2.88,2.16,3.12,3.5999999999999996,1.44,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,7.74,22.14,39.6,49.23,72.81,92.7,100.98,122.85000000000001,130.41,128.43,136.62,126.63,126.89999999999999,113.04,111.14999999999999,111.96,96.84,91.71,93.87,88.83,93.51,97.47,89.28,70.92,55.98,45.17999999999999,41.67,34.29,25.919999999999998,14.669999999999998,13.5,12.6,6.209999999999999,2.79,2.34,1.44,1.89,2.34,2.6999999999999997,2.97,1.89,1.8,0.72,0.0,0.0,0.0,0.0,0.0
11.0,0.0,2.94,10.56,19.62,32.400000000000006,38.82,42.06,45.660000000000004,50.519999999999996,56.22,60.72,54.78,42.660000000000004,42.96,44.099999999999994,39.06,36.24,31.02,26.58,28.44,27.72,22.259999999999998,18.419999999999998,15.600000000000001,13.02,8.82,5.82,6.300000000000001,5.699999999999999,6.42,5.5200000000000005,3.18,2.2199999999999998,2.0999999999999996,2.88,3.18,3.0,2.2800000000000002,1.7999999999999998,1.56,0.8999999999999999,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,8.4,23.85,31.200000000000003,26.1,36.3,37.5,37.050000000000004,45.3,53.1,56.1,48.300000000000004,40.05,37.949999999999996,35.4,36.0,24.9,18.9,17.25,21.0,26.1,24.45,13.65,15.75,16.95,11.4,12.45,14.549999999999999,13.05,9.9,8.85,11.25,8.85,12.299999999999999,12.75,6.1499999999999995,2.85,0.6,1.3499999999999999,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,10.32,26.160000000000004,38.28,50.88,61.199999999999996,82.08,93.96000000000001,90.36,103.19999999999999,110.76,107.28,111.12,113.03999999999999,107.76,110.88,108.72,117.0,118.08,94.56,81.0,68.88,43.92,35.88,36.480000000000004,34.56,32.04,31.08,28.32,26.28,28.08,31.200000000000003,24.36,11.64,7.08,6.12,7.199999999999999,4.92,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,6.03,15.84,21.150000000000002,27.089999999999996,34.11,50.58,60.660000000000004,64.62,72.27,72.99,79.10999999999999,69.03,59.49,49.14,47.61,46.800000000000004,45.36,41.4,39.78,33.39,33.120000000000005,28.26,21.599999999999998,12.330000000000002,5.67,6.03,5.040000000000001,5.3999999999999995,5.3999999999999995,4.2299999999999995,3.42,2.79,2.97,2.25,2.25,1.2600000000000002,1.3499999999999999,1.2600000000000002,2.16,0.72,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,12.0,27.96,38.400000000000006,59.760000000000005,64.67999999999999,67.08,73.67999999999999,87.24,93.0,109.19999999999999,112.44,102.60000000000001,94.44,78.6,84.84,92.88,86.52,88.19999999999999,87.0,81.48,78.6,70.44,70.08,58.56,49.32000000000001,37.44,33.96,28.56,22.919999999999998,16.919999999999998,18.0,18.0,21.240000000000002,17.52,12.36,3.84,0.48,1.7999999999999998,0.12,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,3.75,5.25,5.1000000000000005,14.25,4.050000000000001,0.44999999999999996,12.299999999999999,8.25,9.45,10.799999999999999,5.25,4.5,14.25,8.549999999999999,2.4,15.15,18.9,8.4,2.6999999999999997,1.5,0.15,0.8999999999999999,0.0,0.0,0.15,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,29.7,110.85,127.5,152.55,196.05,179.85,178.8,178.95,211.64999999999998,281.09999999999997,304.34999999999997,314.7,330.9,330.15000000000003,347.55,304.5,248.25,225.9,199.2,192.45,159.29999999999998,135.45,132.45,95.55,54.900000000000006,33.0,11.4,10.35,7.5,4.95,8.7,4.050000000000001,5.1000000000000005,4.95,2.25,0.0,4.5,0.3,6.0,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.24,2.16,0.6000000000000001,0.24,1.3800000000000001,0.6000000000000001,0.6000000000000001,0.96,0.72,0.96,0.6000000000000001,1.2000000000000002,0.96,0.72,0.24,0.36,0.72,0.48,1.56,0.24,0.36,0.96,0.0,0.48,0.12,0.36,0.12,0.12,0.24,0.12,0.12,0.12,0.12,0.0,0.0,0.12,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
