junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,12.120000000000001,32.64,54.36,65.64,90.6,116.52000000000001,133.56,148.44,156.96,163.32,142.32,136.44,125.16,101.03999999999999,95.16,95.28,83.88,78.36,73.19999999999999,62.04,60.72,62.28,65.76,65.64,64.67999999999999,57.12,55.56,58.92,50.400000000000006,39.24,31.08,25.200000000000003,18.12,12.0,7.199999999999999,4.92,3.3600000000000003,2.16,1.56,0.12,0.36,3.0,5.88,4.800000000000001,3.7199999999999998,4.32,3.24,1.32
4.0,0.0,6.12,20.4,39.96,73.19999999999999,105.47999999999999,123.35999999999999,130.8,148.92000000000002,169.56,183.0,177.12,170.64000000000001,156.24,145.8,137.88,133.92000000000002,129.60000000000002,123.35999999999999,120.47999999999999,118.08,115.68,103.32,91.44,85.32000000000001,79.92,76.92,72.36,63.72,56.400000000000006,50.88,46.44,44.04,41.04,34.08,26.880000000000003,18.72,10.44,2.64,1.32,0.36,0.72,1.08,0.72,0.12,0.0,0.0,0.0,0.0
6.0,0.0,9.48,27.0,45.72,63.84,93.36,106.80000000000001,151.92000000000002,173.16,213.60000000000002,247.32,259.56,260.88,250.92000000000002,234.12,241.79999999999998,225.60000000000002,206.76,191.04,178.56,150.35999999999999,115.56,101.16,86.64,55.92,32.400000000000006,15.120000000000001,7.199999999999999,2.64,1.7999999999999998,1.32,0.8400000000000001,0.12,1.08,0.24,1.08,0.48,0.0,0.8400000000000001,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,4.7700000000000005,21.96,47.88,78.21,84.60000000000001,85.85999999999999,96.57000000000001,111.06,120.06,135.09,140.49,146.70000000000002,153.9,162.09,158.13,152.54999999999998,147.33,133.10999999999999,108.35999999999999,85.32000000000001,83.52,78.39000000000001,70.92,59.4,47.88,49.5,41.94,26.64,18.900000000000002,16.38,16.11,16.11,15.66,15.39,14.31,15.48,15.66,11.34,5.31,1.44,0.8099999999999999,0.36,0.6300000000000001,0.8099999999999999,0.8099999999999999,1.08,1.17,0.8099999999999999
11.0,0.0,2.7600000000000002,10.32,19.259999999999998,29.82,38.160000000000004,43.14,45.36,49.199999999999996,50.94,57.72,59.400000000000006,51.06,44.88,41.519999999999996,37.32,35.46,32.88,28.86,27.96,26.700000000000003,24.54,21.78,18.54,15.66,12.84,10.8,7.5,3.7800000000000002,3.3600000000000003,4.9799999999999995,4.26,4.5600000000000005,3.24,2.16,2.34,1.8599999999999999,2.0999999999999996,3.24,2.34,0.96,0.8400000000000001,1.5,1.62,1.02,0.48,0.24,0.48,0.12
13.0,0.0,8.7,26.7,29.85,31.8,32.25,32.7,39.449999999999996,57.0,61.2,44.25,35.25,31.65,22.95,22.05,25.349999999999998,26.55,28.349999999999998,22.95,14.25,15.0,13.2,14.1,12.9,9.9,15.600000000000001,13.5,14.7,17.25,15.3,17.849999999999998,12.75,6.75,9.3,5.55,4.050000000000001,2.5500000000000003,2.85,0.44999999999999996,1.05,3.9000000000000004,4.35,5.1000000000000005,3.0,0.44999999999999996,1.05,0.6,0.0,0.0
16.0,0.0,5.5200000000000005,16.919999999999998,29.28,33.0,45.12,58.44,69.0,84.6,110.64000000000001,115.92,121.08,104.76,107.03999999999999,93.12,92.76,93.72,95.03999999999999,89.64,78.12,73.19999999999999,59.760000000000005,54.84,43.2,39.480000000000004,38.519999999999996,41.160000000000004,37.32,31.68,30.119999999999997,30.599999999999998,29.880000000000003,18.6,14.04,18.240000000000002,18.240000000000002,12.36,9.84,18.36,21.36,13.68,8.879999999999999,2.88,0.12,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.5100000000000002,7.38,20.61,29.160000000000004,32.22,44.1,59.31,65.88,62.64,74.07000000000001,76.32000000000001,71.82000000000001,66.50999999999999,57.51,47.42999999999999,43.56,36.81,35.19,35.910000000000004,37.44,28.98,17.46,12.51,10.26,11.88,7.2,2.43,5.040000000000001,4.68,2.25,2.16,3.06,2.97,2.25,0.8099999999999999,1.8,2.5200000000000005,1.89,0.72,1.08,1.89,2.6999999999999997,0.27,0.0,0.0,0.0,0.0,0.0
20.0,0.0,10.08,25.92,37.2,38.64,54.239999999999995,74.64,92.52,101.16,102.72,105.72,114.24,112.44,118.92,118.80000000000001,115.56,118.80000000000001,112.56,108.12,108.96000000000001,108.60000000000001,94.32000000000001,87.96000000000001,81.24,78.0,69.24,63.84,61.56,52.32000000000001,32.88,24.48,21.240000000000002,21.6,16.68,20.16,17.16,12.48,15.96,16.919999999999998,9.0,2.64,0.96,0.6000000000000001,0.24,0.6000000000000001,1.08,0.0,0.0,0.0
24.0,0.0,0.0,2.6999999999999997,10.799999999999999,11.55,15.75,16.5,12.299999999999999,11.850000000000001,27.75,34.199999999999996,21.45,23.55,15.0,5.55,3.3,0.6,8.100000000000001,8.7,2.6999999999999997,4.2,0.8999999999999999,2.1,0.0,1.3499999999999999,0.15,0.15,0.15,0.15,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0
