junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
72.0,0.0,0.0,0.0,5.22,16.44,27.240000000000002,29.52,35.400000000000006,39.54,84.0,131.34,132.72,102.0,78.17999999999999,57.42,47.160000000000004,60.0,52.800000000000004,21.66,7.38,3.84,0.24,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,2.46,10.08,25.259999999999998,39.78,45.839999999999996,38.04,36.3,39.900000000000006,50.88,52.019999999999996,45.36,36.12,38.339999999999996,34.86,19.56,5.699999999999999,6.24,11.64,6.0,8.16,6.24,3.18,4.38,1.98,0.06,3.06,4.800000000000001,4.62,1.62,0.12,0.8400000000000001,3.0,3.7199999999999998,1.7999999999999998,5.1,4.32,2.94,5.88,0.42000000000000004,1.92,2.7600000000000002,0.06,3.0,1.62,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.30000000000000004,1.08,6.36,2.73,3.24,4.08,10.17,8.91,11.459999999999999,8.28,8.91,14.52,10.77,3.66,8.07,6.720000000000001,6.66,5.7299999999999995,2.13,0.51,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,5.04,8.28,26.04,34.92,22.68,35.76,36.0,47.160000000000004,52.92,63.239999999999995,53.16,29.28,29.160000000000004,4.800000000000001,4.08,0.24,0.72,0.0,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,20.28,12.419999999999998,8.399999999999999,12.78,12.419999999999998,16.14,8.040000000000001,17.22,14.399999999999999,17.04,25.259999999999998,7.92,8.94,20.46,17.28,11.040000000000001,8.459999999999999,10.08,10.92,9.120000000000001,16.080000000000002,9.3,1.32,4.92,12.419999999999998,0.0,1.62,3.06,0.0,0.0,4.0200000000000005,0.66,3.3600000000000003,1.32,0.0,0.0,0.6000000000000001,7.92,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,7.290000000000001,14.669999999999998,30.51,53.01,62.82000000000001,76.59,87.75,93.87,101.97,106.64999999999999,96.57000000000001,99.54,85.5,75.42,72.63,65.61,45.0,36.9,36.449999999999996,32.76,41.04,40.050000000000004,28.98,17.46,15.12,11.25,8.280000000000001,15.66,15.75,6.57,3.78,6.84,3.6,1.98,5.49,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,30.51,61.56,97.2,132.12,149.13,155.52,167.13,192.06,187.10999999999999,188.46,192.51,152.64000000000001,111.51,87.12,69.12,92.88,91.17,105.84,114.48,121.14000000000001,93.33,55.44,84.42,80.73,32.67,24.3,22.410000000000004,7.2,0.0,0.0,0.0,0.0,0.0,9.36,20.7,19.080000000000002,6.93,0.0,7.83,9.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,1.59,3.0,4.83,3.06,6.99,9.959999999999999,7.02,8.129999999999999,10.56,4.86,1.1400000000000001,0.72,4.38,0.21000000000000002,0.39,0.0,0.09,0.42000000000000004,0.75,1.9500000000000002,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,2.46,3.0,3.75,5.25,1.59,1.83,3.42,3.12,3.09,2.91,0.36,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,3.06,3.12,8.7,10.08,4.62,9.540000000000001,13.080000000000002,10.8,26.28,21.48,12.54,0.24,0.12,0.36,0.12,0.24,0.12,0.48,0.12,0.12,0.24,0.24,0.0,0.24,0.12,0.24,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.5700000000000001,1.6800000000000002,2.4899999999999998,2.7600000000000002,3.69,4.53,11.07,3.84,5.82,7.77,2.4899999999999998,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,3.18,12.48,22.86,39.54,35.519999999999996,30.660000000000004,42.599999999999994,58.92,48.239999999999995,37.5,52.800000000000004,56.22,38.76,33.54,37.019999999999996,36.78,37.44,36.36,20.52,14.22,11.52,13.919999999999998,17.64,17.52,14.46,8.100000000000001,10.02,13.26,7.26,5.699999999999999,3.84,3.06,4.800000000000001,8.040000000000001,7.68,7.32,8.100000000000001,7.74,5.9399999999999995,4.68,3.5999999999999996,0.96,0.06,0.0,0.0,0.0,0.0,0.0
140.0,0.0,4.5,3.42,8.76,10.32,12.84,8.91,17.07,26.910000000000004,11.64,14.43,15.120000000000001,13.14,19.71,5.58,7.83,4.26,6.8999999999999995,9.18,6.39,7.5600000000000005,17.82,12.03,6.51,6.6000000000000005,6.51,10.08,4.949999999999999,3.54,0.0,0.0,3.06,8.55,6.87,6.779999999999999,0.0,0.39,3.0,1.62,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
