junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,13.200000000000001,31.44,55.800000000000004,74.16,93.84,107.64000000000001,114.96000000000001,117.96000000000001,133.32,143.28,159.96,151.68,135.24,129.0,105.0,82.67999999999999,82.32000000000001,83.76,70.32000000000001,60.96,61.67999999999999,63.239999999999995,61.92,58.32000000000001,57.84,65.28,63.0,54.599999999999994,47.28,34.68,23.88,18.0,10.08,5.4,4.5600000000000005,6.0,7.32,4.68,1.6800000000000002,1.7999999999999998,2.7600000000000002,2.88,4.68,2.52,0.72,0.0,0.0,0.0
4.0,0.0,6.24,19.32,42.599999999999994,72.36,98.76,115.32,128.88,145.8,148.32,152.64000000000001,160.44,157.8,155.04,147.12,131.16,116.64000000000001,113.88,110.16,109.32,111.24,98.39999999999999,81.72,72.12,67.08,61.08,54.72,48.12,40.08,30.0,24.599999999999998,18.84,12.96,9.84,7.5600000000000005,5.16,2.7600000000000002,2.52,1.6800000000000002,0.8400000000000001,0.6000000000000001,0.96,0.36,0.8400000000000001,1.08,0.36,0.0,0.0,0.0
6.0,0.0,5.88,21.36,39.839999999999996,70.32000000000001,97.68,119.88,146.52,164.88,188.28,207.60000000000002,221.52,226.32,218.76,211.68,203.64,183.96,156.72,124.68,95.64,69.6,54.239999999999995,42.24,34.2,25.200000000000003,14.879999999999999,8.16,3.7199999999999998,2.4000000000000004,2.64,3.96,3.24,2.2800000000000002,2.16,1.08,1.7999999999999998,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,7.56,24.03,41.58,57.87,74.34,89.91,106.2,116.55,124.29,131.76,133.82999999999998,139.85999999999999,138.87,137.51999999999998,123.3,120.60000000000001,100.62,83.16,77.13,72.89999999999999,74.79,73.35000000000001,63.449999999999996,51.660000000000004,39.15,29.07,25.74,23.76,20.43,16.02,15.57,15.12,11.07,6.12,0.72,0.0,0.8099999999999999,1.6199999999999999,2.43,2.61,0.99,0.27,0.45,1.44,2.0700000000000003,1.8,0.45,0.0
11.0,0.0,5.04,16.200000000000003,23.28,27.78,34.08,40.5,47.7,50.58,51.66,60.480000000000004,59.94,52.67999999999999,45.06,38.94,35.7,35.519999999999996,33.0,30.299999999999997,29.64,27.36,24.660000000000004,23.64,20.22,15.84,9.78,7.199999999999999,6.8999999999999995,5.76,5.04,4.68,4.08,3.06,3.42,5.16,3.7199999999999998,1.62,2.2800000000000002,2.04,1.02,0.54,0.24,0.30000000000000004,0.12,0.30000000000000004,0.18,0.0,0.0,0.0
13.0,0.0,6.1499999999999995,24.9,26.1,25.2,26.85,37.2,42.3,43.8,52.8,72.9,51.6,36.3,33.15,26.4,30.15,32.1,28.2,24.9,25.5,18.0,9.6,10.05,11.25,15.9,15.75,9.75,10.799999999999999,10.05,9.15,10.05,10.35,9.6,7.800000000000001,9.0,6.6,5.3999999999999995,5.25,4.35,2.25,3.5999999999999996,4.35,2.85,0.44999999999999996,0.0,0.0,0.0,0.0,0.0
16.0,0.0,3.24,12.72,29.400000000000002,35.28,40.92,60.72,84.24,93.12,90.36,100.68,104.39999999999999,107.28,99.72,97.44,106.56,107.03999999999999,106.32,96.96000000000001,82.44,75.24,62.04,44.400000000000006,32.160000000000004,35.400000000000006,33.36,30.48,36.0,38.88,43.56,41.28,31.799999999999997,22.56,10.68,4.5600000000000005,3.3600000000000003,4.800000000000001,6.0,6.720000000000001,4.5600000000000005,2.7600000000000002,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.42,10.799999999999999,22.05,33.75,38.699999999999996,48.78,57.06,72.54,84.78,82.8,73.35000000000001,60.48,57.6,53.73,46.08,43.56,46.89,45.99,44.64,31.23,24.21,16.29,15.39,11.34,8.370000000000001,7.47,5.58,4.59,5.040000000000001,4.2299999999999995,5.31,6.03,5.31,1.89,1.44,1.3499999999999999,0.9,1.17,1.2600000000000002,1.2600000000000002,1.44,0.18,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,9.600000000000001,21.48,35.88,49.92,69.36,91.56,104.76,108.0,101.88,118.68,117.47999999999999,113.76,101.64000000000001,99.0,98.03999999999999,114.12,117.47999999999999,102.60000000000001,90.12,79.56,83.28,81.12,75.12,71.4,64.67999999999999,54.239999999999995,49.32000000000001,36.36,24.96,22.080000000000002,25.56,20.52,21.6,22.44,20.88,17.04,8.52,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,3.3,5.7,12.15,10.799999999999999,13.950000000000001,11.25,14.85,26.1,40.5,23.700000000000003,6.75,5.8500000000000005,2.6999999999999997,2.1,10.05,12.45,5.25,0.8999999999999999,1.9500000000000002,0.3,1.2,0.0,0.0,0.15,0.0,0.15,0.0,0.15,0.15,0.0,0.0,0.0,0.15,0.3,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
