junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,17.7,67.05,98.85,157.05,218.85,181.95000000000002,158.1,209.1,245.1,274.05,304.95,264.9,230.25,243.29999999999998,222.0,196.95000000000002,179.25,131.4,100.95,88.65,61.050000000000004,28.799999999999997,39.300000000000004,53.7,44.7,22.65,12.6,20.7,17.849999999999998,7.65,2.6999999999999997,7.05,4.95,6.3,13.2,0.44999999999999996,0.0,4.8,3.45,4.050000000000001,4.35,3.15,3.75,1.2,0.0,0.0,0.75,4.050000000000001
40.0,0.0,0.0,0.36,0.6000000000000001,1.7399999999999998,1.02,0.72,0.72,1.08,0.72,0.8400000000000001,0.96,0.36,0.48,1.26,0.24,0.12,0.72,0.24,0.72,0.8400000000000001,0.6000000000000001,0.12,0.48,0.6000000000000001,0.6000000000000001,0.12,0.48,0.24,0.12,0.0,0.12,0.0,0.0,0.36,0.12,0.0,0.06,0.06,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.0
46.0,0.0,0.0,0.36,7.6499999999999995,15.75,16.38,6.66,26.37,42.75,54.27,88.38,117.99,145.08,115.64999999999999,80.10000000000001,51.03,23.31,1.08,0.8099999999999999,0.36,3.42,0.18,0.0,0.18,0.36,1.8,0.18,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,5.31,20.61,43.29,46.800000000000004,46.08,66.50999999999999,70.28999999999999,82.17,149.31,198.09,195.75,183.51,157.14000000000001,158.94,163.71,144.9,130.85999999999999,117.0,113.31,94.14000000000001,65.25,42.839999999999996,11.34,6.4799999999999995,2.25,0.09,0.6300000000000001,3.06,0.54,0.0,2.79,3.6,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.3499999999999999,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,4.2299999999999995,13.23,26.28,53.64,91.35000000000001,113.13,118.08,131.94,145.35,154.71,126.63,88.64999999999999,87.92999999999999,81.45,83.88,82.26,71.82000000000001,74.25,65.61,63.17999999999999,57.69,62.1,65.88,64.98,70.11,81.81,73.8,53.82000000000001,47.339999999999996,47.07000000000001,49.5,50.22,48.06,47.52,49.67999999999999,37.17,16.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,1.5,7.32,9.540000000000001,23.88,37.92,45.3,55.44,99.12,93.17999999999999,108.60000000000001,104.34,83.94,74.16,70.38,56.16,61.14,40.68,16.919999999999998,6.48,4.32,3.9000000000000004,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,6.0,6.0,4.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,3.0,12.0,15.96,36.36,42.24,49.38,82.08,77.28,67.86,78.72,77.28,59.94,45.480000000000004,31.259999999999998,24.06,17.28,7.14,12.120000000000001,8.76,3.12,0.48,3.0,1.56,2.94,3.54,6.0,4.26,9.84,8.28,6.0,5.5200000000000005,4.800000000000001,4.92,0.0,2.0999999999999996,4.74,2.52,0.0,4.14,7.32,2.64,0.54,3.0,1.08,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.48,2.61,2.2199999999999998,5.07,5.49,12.629999999999999,13.71,7.529999999999999,15.120000000000001,15.48,13.5,8.58,19.41,16.89,10.41,12.330000000000002,2.07,0.12,0.06,0.81,0.33,0.6900000000000001,0.63,0.66,0.39,0.36,0.78,0.0,0.33,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,3.5999999999999996,6.12,5.76,12.36,17.88,31.200000000000003,57.72,31.68,18.12,103.80000000000001,73.56,17.759999999999998,15.120000000000001,5.04,2.52,1.92,3.5999999999999996,2.2800000000000002,0.0,0.72,0.0,0.48,0.0,0.48,0.24,0.0,0.12,0.36,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,9.66,15.0,8.399999999999999,12.36,16.14,14.22,25.200000000000003,15.66,29.64,19.68,17.700000000000003,7.08,19.32,21.06,21.9,24.18,1.7999999999999998,3.3600000000000003,8.22,4.62,1.02,3.5999999999999996,1.8599999999999999,5.22,2.2199999999999998,0.0,0.0,0.0,4.62,0.0,0.0,1.26,9.84,2.94,0.0,0.0,0.0,0.0,0.0,5.58,4.08,8.94,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,9.72,22.77,50.76,71.46000000000001,69.12,61.74,105.84,112.95,115.56,101.16,78.48,68.39999999999999,87.12,65.78999999999999,51.39,62.46,45.0,36.17999999999999,31.32,20.61,16.47,19.53,7.0200000000000005,11.52,20.97,19.8,15.39,16.560000000000002,12.419999999999998,14.580000000000002,14.49,5.67,3.2399999999999998,3.5100000000000002,5.13,1.6199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,12.78,37.44,95.85000000000001,168.03000000000003,196.29,176.04,144.71999999999997,162.9,202.5,212.67,208.35,167.58,136.26,139.85999999999999,124.10999999999999,106.64999999999999,108.17999999999999,95.76,127.44,141.39000000000001,129.6,120.14999999999999,100.98,72.27,27.81,9.09,10.169999999999998,9.0,9.9,10.709999999999999,16.11,8.19,0.0,0.0,0.0,4.140000000000001,11.97,14.49,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.42000000000000004,0.8400000000000001,4.41,4.5600000000000005,8.25,8.43,6.209999999999999,7.23,11.16,10.56,3.2700000000000005,1.6800000000000002,2.61,2.2199999999999998,0.09,0.8400000000000001,0.0,2.4899999999999998,1.17,0.36,1.1400000000000001,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.36,4.65,6.75,2.07,5.61,6.48,4.29,8.31,6.63,2.82,3.0,3.0300000000000002,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,3.3600000000000003,4.0200000000000005,3.3600000000000003,11.22,4.86,5.88,31.68,33.54,34.8,33.06,8.16,1.08,0.0,0.36,0.12,0.0,0.48,0.0,0.0,0.42000000000000004,0.18,0.12,0.0,0.12,0.24,0.24,0.12,0.24,0.12,0.12,0.0,0.0,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.42000000000000004,0.21000000000000002,1.53,5.49,3.84,4.949999999999999,8.34,3.2700000000000005,7.11,5.58,9.48,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,12.54,32.64,31.68,27.660000000000004,44.82,53.699999999999996,49.62,52.56,58.800000000000004,56.699999999999996,59.099999999999994,55.44,36.480000000000004,30.96,14.399999999999999,19.02,25.5,17.82,16.86,17.580000000000002,24.660000000000004,28.14,24.839999999999996,24.48,26.64,16.02,12.120000000000001,18.9,20.16,11.040000000000001,10.379999999999999,12.299999999999999,10.2,6.18,3.06,1.32,0.0,0.0,0.0,0.0,1.32,5.82,4.5600000000000005,7.92,9.899999999999999,3.66,0.72,0.0
140.0,0.0,2.94,5.88,8.43,5.97,7.26,5.550000000000001,9.36,13.02,10.709999999999999,13.830000000000002,16.080000000000002,19.98,9.33,5.88,8.91,13.799999999999999,8.850000000000001,4.2299999999999995,10.08,11.370000000000001,5.1,6.12,6.0,8.52,4.83,11.91,4.5600000000000005,0.30000000000000004,2.79,1.29,6.57,4.11,3.5999999999999996,2.7,3.69,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
