junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,11.879999999999999,31.92,44.160000000000004,64.67999999999999,92.88,117.84,140.64000000000001,137.52,151.8,164.64000000000001,167.52,158.52,147.48,128.04,107.88,91.44,85.92,76.08,68.03999999999999,67.56,64.19999999999999,69.0,68.16,61.44,61.08,58.44,54.72,50.400000000000006,50.04,48.0,39.839999999999996,35.28,25.799999999999997,18.48,12.24,7.199999999999999,8.040000000000001,3.7199999999999998,1.92,1.08,0.8400000000000001,1.08,1.56,0.24,1.44,2.04,2.16,0.0
4.0,0.0,8.16,21.48,44.04,74.28,96.47999999999999,125.16,139.44,147.72,165.35999999999999,168.35999999999999,170.88,170.04,157.07999999999998,150.0,143.39999999999998,139.56,129.0,120.47999999999999,117.47999999999999,110.28,101.64000000000001,94.80000000000001,88.19999999999999,76.92,68.76,60.96,54.239999999999995,49.56,44.64,35.88,27.119999999999997,18.6,12.72,12.36,12.36,10.56,6.720000000000001,1.44,0.36,0.36,0.6000000000000001,0.24,0.36,0.6000000000000001,0.8400000000000001,1.08,0.72,0.0
6.0,0.0,6.48,22.68,45.36,67.92,97.19999999999999,128.52,139.07999999999998,162.0,187.32,229.07999999999998,234.12,232.44,227.28000000000003,218.16,201.12,184.8,172.68,150.35999999999999,111.60000000000001,80.28,61.199999999999996,31.92,9.84,6.0,3.5999999999999996,4.199999999999999,2.4000000000000004,3.4799999999999995,3.96,3.0,1.32,0.0,0.0,0.8400000000000001,1.08,1.08,0.36,0.8400000000000001,0.72,0.0,0.0,0.0,0.24,1.08,0.12,0.0,0.0,0.0
8.0,0.0,6.209999999999999,20.52,35.730000000000004,58.23,74.42999999999999,83.16,99.81,107.55,115.10999999999999,140.57999999999998,142.65,145.71,135.99,129.78,127.89000000000001,124.2,116.01,105.84,97.02,88.29,77.49,77.31,64.44,45.63,29.25,23.580000000000002,20.88,19.71,13.950000000000001,13.86,16.2,14.49,15.12,13.41,7.6499999999999995,3.2399999999999998,2.43,1.71,0.99,0.54,0.27,0.0,0.36,1.2600000000000002,1.3499999999999999,0.54,0.72,1.6199999999999999
11.0,0.0,3.7199999999999998,13.14,23.1,33.06,39.78,45.72,50.82000000000001,55.86,61.08,62.04,59.58,58.86,56.099999999999994,49.260000000000005,40.56,37.14,32.400000000000006,31.200000000000003,33.18,32.099999999999994,28.5,24.839999999999996,21.12,16.080000000000002,12.72,11.040000000000001,10.379999999999999,8.58,5.5200000000000005,2.88,2.4000000000000004,2.58,3.3000000000000003,1.92,1.5,2.52,2.0999999999999996,1.32,1.56,1.7399999999999998,1.2000000000000002,0.54,0.30000000000000004,0.12,0.0,0.0,0.0,0.0
13.0,0.0,6.6,20.7,21.15,28.65,39.6,30.449999999999996,30.3,47.1,63.75,59.7,46.65,46.05,35.25,28.05,26.1,20.55,21.599999999999998,18.9,17.099999999999998,18.0,17.549999999999997,20.55,23.85,19.35,14.1,8.4,10.649999999999999,14.7,12.45,14.1,10.200000000000001,8.100000000000001,6.1499999999999995,5.7,4.95,3.5999999999999996,2.4,3.45,2.25,3.15,3.5999999999999996,1.5,0.0,1.2,0.75,0.0,0.0,0.0
16.0,0.0,6.24,15.36,29.400000000000002,33.24,42.839999999999996,62.04,81.36,98.88,94.44,105.96000000000001,111.96000000000001,116.88,98.28,93.96000000000001,100.32,107.03999999999999,98.64000000000001,87.84,86.28,83.64,72.96000000000001,65.4,57.36,42.839999999999996,39.480000000000004,39.12,35.88,31.56,30.240000000000002,28.200000000000003,23.64,29.759999999999998,29.400000000000002,22.080000000000002,11.28,5.76,7.08,6.0,5.5200000000000005,9.24,9.120000000000001,5.76,0.48,0.0,0.0,0.0,0.0,0.0
18.0,0.0,4.68,12.959999999999999,17.009999999999998,21.330000000000002,34.65,49.589999999999996,59.13,60.839999999999996,69.66,80.91,72.35999999999999,61.92,56.160000000000004,56.160000000000004,44.46,44.28,40.77,40.949999999999996,37.62,32.04,25.2,17.91,17.91,18.36,14.31,9.72,4.95,7.290000000000001,6.3,2.25,3.06,1.89,1.8,1.44,1.71,2.34,0.9,1.44,1.6199999999999999,1.44,1.08,1.53,1.6199999999999999,1.53,1.2600000000000002,0.0,0.0,0.0
20.0,0.0,10.92,27.48,41.519999999999996,61.32000000000001,69.72,76.92,100.80000000000001,120.96000000000001,127.32,129.12,120.12,119.64000000000001,123.24,117.35999999999999,116.28,116.28,129.35999999999999,134.64000000000001,120.0,91.32000000000001,81.96000000000001,82.80000000000001,87.24,78.96000000000001,60.480000000000004,42.480000000000004,34.2,22.919999999999998,22.799999999999997,20.64,20.4,16.799999999999997,13.559999999999999,19.080000000000002,20.759999999999998,21.96,22.919999999999998,17.28,9.84,3.96,2.16,1.44,0.6000000000000001,0.24,0.0,0.0,0.0,0.0
24.0,0.0,0.0,2.4,3.3,7.05,18.45,19.950000000000003,19.8,25.95,20.7,22.35,21.45,13.5,2.4,2.25,2.5500000000000003,1.5,1.9500000000000002,3.15,1.2,0.3,1.3499999999999999,0.0,0.0,1.5,0.15,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,43.95,92.1,103.5,135.45,167.85,183.6,235.95000000000002,211.2,224.70000000000002,240.45000000000002,264.15,237.6,267.15,301.05,314.25,263.25,238.35000000000002,209.1,173.85,143.7,113.25,113.25,64.95,27.75,27.450000000000003,22.2,33.0,27.6,22.2,13.05,4.35,5.7,5.1000000000000005,4.35,9.45,8.4,6.3,1.9500000000000002,0.0,0.0,0.0,0.0,4.5,1.05,4.35,4.2,6.0,0.0
40.0,0.0,0.0,0.6000000000000001,0.48,0.72,0.24,0.42000000000000004,0.8999999999999999,1.08,1.08,1.5,6.24,0.6000000000000001,1.2000000000000002,0.96,0.48,0.6000000000000001,0.36,0.48,0.24,0.36,0.24,0.96,0.12,0.24,0.24,0.12,0.0,0.0,0.12,0.12,0.12,0.12,0.12,0.12,0.36,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.24,0.0,0.0
