junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.6900000000000001,1.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,25.65,81.3,133.95,150.29999999999998,192.75,256.05,232.5,243.0,269.1,272.25,301.8,305.85,258.29999999999995,223.20000000000002,257.7,239.1,177.89999999999998,149.1,112.35000000000001,75.6,34.199999999999996,51.150000000000006,57.0,40.95,28.2,4.95,10.05,27.75,27.900000000000002,24.75,16.200000000000003,7.65,3.5999999999999996,1.5,4.35,8.7,1.7999999999999998,0.0,0.0,0.0,0.0,2.6999999999999997,2.1,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.48,0.48,0.54,1.08,1.44,0.6000000000000001,4.74,4.0200000000000005,1.32,1.5,0.78,0.72,0.6000000000000001,0.78,0.42000000000000004,0.24,0.96,0.48,0.12,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.24,0.12,0.0,0.24,0.24,0.06,0.06,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,2.97,3.5100000000000002,4.32,16.830000000000002,11.25,30.150000000000002,39.24,20.07,30.330000000000002,72.63,51.300000000000004,56.52,20.160000000000004,21.69,10.799999999999999,3.15,0.18,1.53,1.3499999999999999,0.0,0.0,0.36,0.0,0.0,0.18,0.18,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,6.39,17.82,39.42,46.800000000000004,45.81,49.949999999999996,68.58,80.01,137.16,171.45000000000002,181.98,169.56,176.76,199.26,171.18,153.09,162.0,155.88,122.39999999999999,80.64000000000001,32.94,6.84,4.140000000000001,2.6999999999999997,1.44,5.67,11.52,3.15,6.66,9.450000000000001,4.5,5.31,2.25,0.0,0.0,1.6199999999999999,2.5200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,5.31,15.48,38.61,77.67,93.42,110.34,120.51,105.84,110.34,109.08,104.49,84.51,74.60999999999999,90.09,78.39000000000001,71.10000000000001,73.98,70.28999999999999,69.3,67.23,86.67,96.75,73.71,65.78999999999999,48.96,44.64,47.97,49.14,47.699999999999996,48.69,37.62,23.76,10.26,5.31,0.72,2.88,3.96,4.59,6.12,6.4799999999999995,6.66,3.33,6.03,3.78,1.17,0.0,0.0,0.0
72.0,0.0,0.0,0.12,0.24,2.4000000000000004,13.26,51.66,78.84,96.72,91.02,109.80000000000001,108.12,146.82,123.89999999999999,62.82000000000001,79.38,81.42,63.06,44.76,21.9,24.18,38.22,32.94,25.56,14.399999999999999,12.0,1.92,3.7800000000000002,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,12.120000000000001,24.78,23.46,26.58,43.68,46.980000000000004,44.64,66.24,60.599999999999994,75.48,78.96000000000001,74.1,58.08,40.14,41.76,43.26,25.200000000000003,9.600000000000001,3.7199999999999998,9.600000000000001,6.48,3.9000000000000004,0.8999999999999999,0.48,5.46,3.7199999999999998,2.0999999999999996,2.7,1.92,3.0,4.800000000000001,4.62,0.0,2.46,3.3000000000000003,3.06,0.54,0.0,0.0,3.7199999999999998,4.800000000000001,0.78,0.0,0.0,0.0,0.0,0.0,0.8400000000000001
81.0,0.0,0.0,1.32,4.32,2.67,7.32,12.0,12.690000000000001,12.27,20.22,19.200000000000003,18.330000000000002,14.46,12.09,16.44,10.95,5.43,5.1,2.52,6.93,3.18,0.06,2.07,2.16,0.75,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.48,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,4.92,0.24,18.6,28.200000000000003,14.28,15.600000000000001,34.44,38.519999999999996,67.80000000000001,44.88,37.08,11.399999999999999,3.12,5.88,5.4,0.24,1.56,1.7999999999999998,0.0,0.0,2.16,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
92.0,0.0,21.66,14.64,14.52,14.580000000000002,2.94,24.599999999999998,6.8999999999999995,16.56,14.76,24.660000000000004,18.9,3.7199999999999998,12.96,25.5,12.0,19.44,8.34,12.600000000000001,6.42,5.58,0.06,4.68,8.58,5.46,2.34,5.28,6.540000000000001,12.059999999999999,3.42,7.4399999999999995,0.18,0.0,0.0,0.0,0.0,0.0,2.82,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,7.47,22.32,34.74,74.60999999999999,77.04,70.92,82.98,83.97,94.41,105.84,91.98,66.78,83.42999999999999,83.7,75.69,64.62,32.58,21.599999999999998,25.56,12.6,22.589999999999996,26.64,16.650000000000002,23.400000000000002,26.01,20.160000000000004,14.580000000000002,9.81,8.549999999999999,12.51,7.83,12.69,6.4799999999999995,0.0,0.0,0.0,0.6300000000000001,2.97,1.53,3.15,6.93,4.2299999999999995,1.3499999999999999,0.0,0.0,0.0,0.0,0.0
98.0,0.0,10.35,43.02,83.7,120.42,144.54,144.63,169.38,199.71,217.44,244.53000000000003,239.4,207.71999999999997,156.33,105.57000000000001,124.64999999999999,135.18,86.04,47.88,60.48,68.75999999999999,65.52,52.11,43.02,38.07000000000001,32.129999999999995,33.93,53.19,57.15,78.57000000000001,83.60999999999999,21.87,0.0,0.0,0.0,8.1,9.0,3.06,9.0,8.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.12,0.06,0.5700000000000001,4.5600000000000005,4.26,3.3000000000000003,2.37,7.11,6.779999999999999,2.43,3.63,0.06,1.7999999999999998,0.42000000000000004,0.8999999999999999,0.8999999999999999,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,1.71,0.63,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.27,1.59,4.11,4.41,9.24,8.94,3.3600000000000003,2.91,3.54,0.06,0.36,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.24,0.8400000000000001,8.52,2.64,8.399999999999999,7.92,7.02,16.56,33.78,25.08,19.86,20.16,1.02,0.24,0.24,0.12,0.24,0.0,0.36,0.24,0.0,0.0,0.36,0.24,0.0,0.24,0.12,0.24,0.12,0.24,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,2.34,3.0300000000000002,1.98,2.91,1.3800000000000001,3.9000000000000004,3.0300000000000002,11.67,11.25,17.94,9.39,4.5600000000000005,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,2.16,10.92,17.34,22.200000000000003,32.76,34.68,33.839999999999996,25.02,43.019999999999996,45.900000000000006,35.160000000000004,34.08,25.5,33.72,20.52,20.4,18.12,18.48,29.880000000000003,34.5,18.12,15.600000000000001,13.98,14.64,10.98,1.7399999999999998,0.8999999999999999,7.68,18.0,19.14,13.98,6.8999999999999995,3.54,6.12,6.779999999999999,6.0600000000000005,5.76,1.7399999999999998,0.0,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.0,0.0
140.0,0.0,3.33,6.27,9.629999999999999,1.29,7.89,9.06,21.15,9.75,14.669999999999998,13.620000000000001,18.78,11.370000000000001,11.52,25.259999999999998,21.48,15.36,13.71,14.100000000000001,8.67,8.43,10.350000000000001,4.62,0.8699999999999999,4.29,2.55,3.87,4.62,2.34,4.9799999999999995,2.43,6.27,9.39,10.92,9.27,1.6800000000000002,0.0,1.29,1.7399999999999998,0.0,2.64,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
