junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,34.199999999999996,86.10000000000001,94.5,104.10000000000001,142.65,205.5,216.6,258.75,294.45,277.2,259.65,254.84999999999997,270.9,255.75,231.9,236.25,237.15,204.29999999999998,166.5,145.5,115.5,72.0,54.300000000000004,47.55,26.25,17.849999999999998,32.25,30.749999999999996,16.8,11.55,9.0,0.0,0.0,0.0,0.0,3.0,3.3,12.9,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.6000000000000001,0.12,0.36,1.62,1.44,0.24,0.96,0.96,0.36,0.48,0.6000000000000001,0.8400000000000001,0.48,0.24,0.24,0.6000000000000001,0.48,0.48,0.36,0.6000000000000001,0.30000000000000004,0.42000000000000004,0.24,0.12,0.12,0.48,0.24,0.12,0.24,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.54,3.96,1.44,4.32,1.2600000000000002,19.44,32.94,27.089999999999996,93.42,167.85,203.49,207.0,183.6,166.32,121.77,94.85999999999999,59.58,10.98,1.44,1.98,1.44,0.0,1.08,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,10.35,11.790000000000001,17.28,29.88,40.86,48.33,62.910000000000004,86.22,144.81,201.33,219.15,218.25,214.56,221.13,227.52,229.95000000000002,211.5,173.88,121.14000000000001,67.59,30.24,6.209999999999999,1.53,8.01,8.1,0.09,2.5200000000000005,4.05,1.53,0.09,0.09,0.0,0.0,1.44,3.6,8.1,2.88,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
56.0,0.0,2.43,10.89,33.21,65.25,98.19,125.82000000000001,135.99,127.98,142.56,136.62,116.82000000000001,102.87,88.64999999999999,70.92,66.14999999999999,69.3,78.3,77.67,75.51,72.0,69.75,70.11,75.78,73.44,80.73,84.14999999999999,69.92999999999999,51.57000000000001,47.160000000000004,48.96,56.25,58.86,56.88,53.37,50.58,35.19,15.75,4.05,6.03,5.040000000000001,0.72,2.97,2.97,0.8099999999999999,0.0,0.0,0.0,0.0
72.0,0.0,0.0,2.82,1.02,11.64,19.44,31.200000000000003,52.92,71.82000000000001,67.02,82.67999999999999,89.69999999999999,86.94,78.6,58.14,46.92,45.72,27.96,16.740000000000002,14.22,15.48,9.899999999999999,4.0200000000000005,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,4.62,25.799999999999997,28.380000000000003,31.259999999999998,38.76,56.88,48.300000000000004,41.82,65.88,73.86,62.28,50.699999999999996,39.24,28.02,13.26,3.3600000000000003,10.02,10.14,4.32,0.72,1.32,6.42,4.38,2.52,0.96,3.0,0.72,0.06,0.0,2.58,6.720000000000001,3.84,0.78,0.6000000000000001,3.12,1.3800000000000001,3.0,5.46,5.34,4.62,8.16,5.34,5.16,0.24,3.24,7.98,6.300000000000001,0.8400000000000001
81.0,0.0,0.0,0.06,0.78,6.63,4.14,2.67,9.78,14.370000000000001,12.96,12.0,19.32,14.79,12.629999999999999,12.78,11.31,6.449999999999999,1.32,1.56,1.6500000000000001,1.98,2.61,0.06,0.0,0.30000000000000004,0.0,0.0,0.27,0.42000000000000004,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,6.6000000000000005,8.16,20.88,27.36,21.48,32.28,41.400000000000006,43.68,18.12,59.400000000000006,57.480000000000004,25.56,4.4399999999999995,10.08,2.2800000000000002,0.72,6.959999999999999,0.24,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,8.94,2.82,8.399999999999999,11.100000000000001,6.66,11.94,12.899999999999999,25.200000000000003,21.78,13.200000000000001,12.419999999999998,22.68,13.5,20.4,17.34,19.259999999999998,11.040000000000001,9.84,7.32,5.1,4.74,0.0,4.68,12.18,10.2,0.0,0.0,0.0,0.0,0.0,0.24,4.38,1.08,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,4.74,0.18,4.62,0.0,0.0,0.0
96.0,0.0,7.11,24.12,35.550000000000004,64.25999999999999,84.78,72.35999999999999,78.75,87.39000000000001,113.58,102.06,79.92,69.48,83.52,78.75,58.050000000000004,52.74,56.25,27.99,21.599999999999998,33.300000000000004,32.76,29.61,17.37,9.0,19.71,13.23,15.66,22.589999999999996,14.49,11.790000000000001,8.549999999999999,2.0700000000000003,0.99,8.19,12.78,4.2299999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,8.459999999999999,24.839999999999996,105.03,156.69,131.04,180.18,205.20000000000002,182.60999999999999,199.08,208.17,233.01,236.43,161.54999999999998,142.47,143.91,129.24,122.49,113.94,103.41,67.86,26.82,9.18,21.419999999999998,64.71000000000001,91.8,55.44,13.950000000000001,5.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6199999999999999,9.0,8.19,0.0,0.0,3.87,9.0,8.64,9.0,7.0200000000000005,0.0,0.0
100.0,0.0,0.0,0.0,0.0,1.02,2.16,1.7999999999999998,3.2700000000000005,12.600000000000001,6.300000000000001,9.51,6.720000000000001,4.65,5.01,2.0100000000000002,4.47,1.56,0.42000000000000004,1.0499999999999998,0.36,0.75,0.0,0.75,0.0,0.15000000000000002,0.5700000000000001,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,1.62,3.0,2.25,2.79,3.33,6.63,7.62,2.94,0.42000000000000004,0.44999999999999996,1.2000000000000002,0.51,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,4.199999999999999,9.600000000000001,9.48,6.24,7.800000000000001,9.18,19.86,31.02,33.599999999999994,34.92,5.9399999999999995,0.36,0.24,0.12,0.0,0.54,0.0,0.12,0.24,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.24,0.0,0.24,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.42000000000000004,3.57,1.9500000000000002,2.94,3.5999999999999996,8.94,7.77,2.58,6.8100000000000005,6.18,5.64,4.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,5.58,21.9,37.980000000000004,27.72,19.98,22.080000000000002,27.900000000000002,36.42,47.160000000000004,57.72,62.46,49.739999999999995,40.74,28.32,26.28,35.88,35.64,24.06,18.12,11.879999999999999,10.68,15.600000000000001,20.82,14.399999999999999,12.24,9.120000000000001,8.16,6.6000000000000005,6.540000000000001,5.64,7.38,13.74,6.720000000000001,2.4000000000000004,3.06,2.34,3.0,0.78,0.0,0.0,3.4799999999999995,6.0,3.3000000000000003,3.0,1.3800000000000001,0.0,0.0,0.0
140.0,0.0,5.28,9.69,8.25,9.36,8.16,13.29,20.85,13.080000000000002,15.75,12.57,6.540000000000001,8.61,5.43,10.5,15.99,5.9399999999999995,6.24,18.0,12.27,10.2,5.25,12.149999999999999,11.94,7.41,4.41,3.51,5.49,13.02,1.8900000000000001,4.14,4.35,2.52,2.07,2.0999999999999996,2.58,4.62,1.26,0.09,3.0,0.6000000000000001,0.0,0.15000000000000002,4.5,4.0200000000000005,0.33,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
