junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,7.92,23.64,45.24,74.16,97.68,115.56,123.72,136.2,141.72,144.12,143.64000000000001,141.12,122.16,117.47999999999999,113.28,93.6,84.72,78.96000000000001,77.16,76.08,74.16,68.88,61.67999999999999,60.0,63.36,52.56,53.16,49.08,41.160000000000004,35.160000000000004,28.32,18.240000000000002,9.84,5.64,4.5600000000000005,4.92,5.04,6.6000000000000005,5.16,3.24,1.56,0.6000000000000001,0.0,0.72,2.04,2.16,0.96,0.0
4.0,0.0,4.68,19.200000000000003,39.12,58.56,86.52,116.64000000000001,130.2,142.92000000000002,148.56,153.84,153.84,153.84,138.96,121.68,123.60000000000001,121.32,106.44,98.16,102.60000000000001,98.16,89.88,82.08,75.48,72.48,66.6,60.599999999999994,51.72,45.12,41.04,36.24,30.72,24.96,19.200000000000003,14.52,8.52,5.88,3.3600000000000003,3.0,2.88,3.12,3.0,2.2800000000000002,1.08,0.6000000000000001,0.48,0.0,0.0,0.0
6.0,0.0,7.5600000000000005,24.0,42.24,66.96000000000001,101.39999999999999,119.76,146.28,180.0,207.24,246.0,261.6,280.79999999999995,278.15999999999997,259.32,240.0,213.36,204.12,182.76,140.04,105.24,95.03999999999999,79.44,60.12,38.400000000000006,27.48,16.799999999999997,9.120000000000001,3.3600000000000003,3.12,2.04,1.2000000000000002,0.0,1.44,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.96,0.0,0.0,0.0,0.0,0.0
8.0,0.0,7.47,23.669999999999998,41.67,60.839999999999996,74.07000000000001,90.89999999999999,110.97,136.62,148.04999999999998,169.20000000000002,177.93,164.16,156.06,158.85,158.04,148.14000000000001,126.63,111.24,100.44,92.97,86.13,76.14000000000001,61.56,45.36,27.27,22.95,22.77,18.72,15.12,14.76,14.040000000000001,13.950000000000001,12.959999999999999,13.59,12.6,7.83,2.88,2.43,2.25,2.16,1.71,1.17,0.72,0.0,0.0,0.0,0.0,0.0
11.0,0.0,4.68,13.620000000000001,22.68,33.0,40.019999999999996,45.18,50.46,52.38,53.699999999999996,58.199999999999996,57.480000000000004,53.099999999999994,50.699999999999996,45.24,35.7,32.28,33.06,31.799999999999997,28.14,22.86,20.580000000000002,18.299999999999997,15.36,12.600000000000001,10.44,8.7,6.959999999999999,5.64,3.84,3.06,2.7600000000000002,3.42,4.32,3.96,2.58,1.7399999999999998,1.6800000000000002,2.4000000000000004,3.06,2.58,1.32,0.96,0.6000000000000001,0.72,0.30000000000000004,0.0,0.0,0.0
13.0,0.0,9.75,22.05,31.049999999999997,31.049999999999997,24.150000000000002,30.449999999999996,40.05,45.15,44.25,45.9,33.9,31.5,33.45,28.5,31.049999999999997,27.900000000000002,23.700000000000003,18.15,19.35,23.85,15.450000000000001,13.8,18.15,18.15,18.15,13.35,15.600000000000001,15.0,9.0,5.3999999999999995,6.0,8.85,6.6,4.2,12.75,12.9,5.25,3.15,1.65,0.0,0.6,1.05,1.65,2.1,0.0,0.0,0.0,0.0
16.0,0.0,6.12,14.04,22.200000000000003,34.2,51.599999999999994,75.0,87.84,102.24,116.39999999999999,126.72,125.76,124.44,121.19999999999999,117.0,121.92,120.35999999999999,112.44,110.28,105.47999999999999,103.08,92.52,80.76,70.19999999999999,57.599999999999994,45.96,36.480000000000004,33.72,23.759999999999998,20.88,18.84,18.48,16.919999999999998,11.879999999999999,11.399999999999999,11.16,8.52,6.6000000000000005,6.0,3.4799999999999995,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,2.97,8.91,16.11,30.330000000000002,38.97,44.1,56.88,67.77,77.76,76.95,73.44,72.17999999999999,62.19,53.82000000000001,54.0,52.56,45.17999999999999,45.0,34.56,30.24,23.849999999999998,20.79,17.64,15.299999999999999,15.209999999999999,16.740000000000002,13.32,8.280000000000001,3.6,2.0700000000000003,1.8,1.08,1.2600000000000002,1.44,1.08,1.17,0.9,1.17,0.8099999999999999,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,8.52,25.799999999999997,37.2,57.12,82.67999999999999,87.72,93.0,100.32,101.16,106.32,104.03999999999999,97.32,106.80000000000001,109.68,95.64,87.96000000000001,92.28,88.08,82.80000000000001,67.56,59.16,55.800000000000004,49.92,44.04,41.64,36.12,35.88,37.44,29.64,22.32,20.04,19.32,17.16,17.64,20.28,15.84,12.36,5.88,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,1.2,3.0,4.35,3.75,10.35,13.05,7.35,16.95,21.599999999999998,14.85,8.100000000000001,1.2,1.3499999999999999,6.9,10.95,15.15,7.95,2.85,0.0,0.15,0.15,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.15,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,33.45,77.69999999999999,149.85,207.45,193.95,222.6,274.34999999999997,246.45,283.05,309.3,295.79999999999995,318.75,336.15,342.0,333.90000000000003,308.85,296.25,274.5,251.85,210.0,193.04999999999998,139.65,95.1,61.050000000000004,47.85,23.85,11.4,14.549999999999999,14.25,10.649999999999999,4.65,7.5,8.549999999999999,7.800000000000001,1.2,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,2.1,0.0,0.0,0.0
40.0,0.0,0.0,0.24,0.36,0.6000000000000001,0.96,2.16,0.36,1.2000000000000002,1.2000000000000002,0.96,0.8999999999999999,0.66,0.72,0.72,0.24,0.48,0.54,0.54,1.02,0.96,0.6000000000000001,0.48,0.48,0.6000000000000001,0.48,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.36,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
46.0,0.0,1.3499999999999999,3.2399999999999998,5.040000000000001,10.98,10.44,7.6499999999999995,8.01,30.78,40.23,27.63,115.92,143.82,137.79,129.78,104.22,39.24,2.43,1.71,1.3499999999999999,0.0,0.27,1.3499999999999999,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,6.75,22.589999999999996,29.52,39.6,67.41,66.14999999999999,102.24,134.73000000000002,173.16,201.87,209.79,204.21,212.13,201.78000000000003,186.84,155.79,163.79999999999998,153.71999999999997,122.39999999999999,90.09,95.58,80.37,46.800000000000004,11.07,4.7700000000000005,0.6300000000000001,0.09,0.09,2.61,2.61,2.79,0.0,3.78,4.140000000000001,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2.61,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.8099999999999999,9.36,35.01,60.03,85.14000000000001,117.17999999999999,141.66,126.81,134.64000000000001,157.41,150.84,99.09,96.21,86.13,106.56,92.7,73.08,68.31,67.86,64.35000000000001,79.64999999999999,81.27,69.66,57.42,51.39,47.79,48.24,50.58,53.1,51.660000000000004,48.51,49.589999999999996,50.76,47.25,31.95,14.31,6.03,5.67,6.03,6.84,7.47,5.3999999999999995,0.8099999999999999,0.0,0.0,0.0,0.0,0.0
