junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,8.879999999999999,33.24,55.08,68.03999999999999,84.6,106.08,117.72,143.39999999999998,155.88,151.2,146.28,147.35999999999999,144.35999999999999,126.35999999999999,101.88,84.0,80.28,73.19999999999999,69.6,69.12,70.80000000000001,65.03999999999999,62.400000000000006,61.199999999999996,57.84,57.84,54.239999999999995,52.08,50.519999999999996,39.839999999999996,28.44,19.32,10.68,5.16,3.0,2.16,2.16,1.7999999999999998,2.16,2.88,1.2000000000000002,0.48,0.6000000000000001,0.0,0.0,0.0,0.0,0.0
4.0,0.0,7.32,21.6,41.400000000000006,66.12,87.36,110.16,127.80000000000001,141.24,143.28,149.88,162.72,161.16,144.84,131.52,125.64000000000001,123.12,113.64000000000001,109.32,101.39999999999999,104.39999999999999,96.24,86.88,82.44,84.96000000000001,80.76,70.08,54.96,49.08,44.76,41.76,34.8,25.32,21.12,15.96,7.5600000000000005,3.5999999999999996,2.64,1.7999999999999998,0.6000000000000001,1.08,1.56,0.96,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.12,0.0,0.0
6.0,0.0,6.48,19.799999999999997,42.36,74.88,102.47999999999999,137.16,155.28,181.32,212.64,245.76,245.16,247.79999999999998,243.95999999999998,240.12,234.36,228.36,204.95999999999998,186.12,154.68,124.92,105.35999999999999,85.80000000000001,60.72,30.240000000000002,23.16,14.879999999999999,6.0,2.16,1.2000000000000002,0.36,0.36,2.64,2.4000000000000004,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,8.1,18.36,37.89,54.54,68.67,84.14999999999999,101.7,110.7,121.41,140.57999999999998,149.21999999999997,148.68,146.70000000000002,144.81,143.19,123.75,114.39000000000001,97.92,91.17,83.42999999999999,79.2,68.22,60.75,41.67,31.410000000000004,20.52,15.93,13.41,15.93,17.73,16.02,14.85,14.85,13.950000000000001,12.51,8.01,3.5100000000000002,1.8,1.2600000000000002,0.09,0.0,0.0,0.36,1.53,1.6199999999999999,0.45,0.0,0.0
11.0,0.0,4.4399999999999995,13.919999999999998,22.200000000000003,30.240000000000002,42.72,49.38,48.42,48.480000000000004,51.480000000000004,56.94,61.67999999999999,58.5,52.92,45.900000000000006,39.54,36.900000000000006,34.2,30.54,28.44,28.380000000000003,23.1,20.700000000000003,19.38,14.82,12.0,9.120000000000001,7.86,5.82,2.88,3.3600000000000003,5.34,5.34,4.32,2.88,2.64,2.52,1.62,0.8400000000000001,1.2000000000000002,1.5,0.96,0.42000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0,0.0
13.0,0.0,6.9,17.7,19.8,29.4,31.65,35.85,35.550000000000004,46.05,47.55,60.89999999999999,58.8,40.5,29.7,22.35,22.2,25.5,24.3,24.0,24.3,15.600000000000001,22.8,19.950000000000003,13.35,9.6,16.95,19.8,11.1,7.5,10.649999999999999,11.700000000000001,5.55,4.95,7.5,7.199999999999999,7.5,5.55,0.8999999999999999,2.25,4.2,2.5500000000000003,3.15,1.3499999999999999,2.25,1.2,0.0,0.0,0.0,0.0
16.0,0.0,4.5600000000000005,17.4,32.160000000000004,42.839999999999996,51.480000000000004,65.16,87.24,106.56,101.52000000000001,120.84,125.39999999999999,132.60000000000002,136.68,150.0,142.8,118.92,103.80000000000001,94.44,74.4,68.64,66.24,49.92,42.0,39.839999999999996,34.44,23.16,38.28,41.04,25.32,16.080000000000002,21.36,29.400000000000002,27.0,18.36,15.84,9.120000000000001,7.199999999999999,4.08,6.36,6.6000000000000005,4.800000000000001,0.72,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,5.13,16.11,23.04,25.29,38.339999999999996,50.67,52.74,58.14,68.22,72.27,77.67,69.57000000000001,57.06,49.5,45.17999999999999,44.01,43.29,41.67,44.1,40.949999999999996,37.35,33.39,25.11,17.46,12.06,7.290000000000001,3.15,2.6999999999999997,3.96,2.61,0.18,1.44,3.69,4.86,4.05,3.78,1.8,2.16,1.44,1.6199999999999999,0.0,0.6300000000000001,0.09,0.0,0.0,0.0,0.0,0.0
20.0,0.0,11.52,33.12,42.12,52.44,63.480000000000004,78.84,101.28,100.44,91.32000000000001,101.52000000000001,104.52000000000001,86.64,88.44,93.96000000000001,89.28,84.84,82.92,85.44,80.16,71.16,60.84,54.480000000000004,53.28,50.04,40.68,33.36,34.8,30.240000000000002,21.36,22.080000000000002,25.44,19.919999999999998,16.200000000000003,20.28,19.919999999999998,22.200000000000003,18.96,9.48,2.52,0.12,1.08,0.36,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,7.5,22.2,25.8,14.85,15.600000000000001,27.3,24.0,28.799999999999997,19.05,21.0,9.45,7.800000000000001,6.45,1.5,2.4,6.0,16.35,11.850000000000001,1.7999999999999998,1.05,0.44999999999999996,0.0,0.15,0.15,0.15,0.0,0.15,0.0,0.3,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,37.5,93.15,93.75,115.19999999999999,177.15,217.95,229.65,262.04999999999995,260.1,302.7,274.8,282.45,278.55,259.8,261.90000000000003,229.95,221.25,191.7,163.8,147.0,116.55,70.65,33.75,40.05,19.8,23.1,16.8,9.45,13.5,4.8,8.100000000000001,5.8500000000000005,5.1000000000000005,4.95,0.6,0.0,2.4,4.95,8.25,8.4,0.6,1.9500000000000002,3.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.6000000000000001,0.48,0.72,1.2000000000000002,0.36,0.6000000000000001,0.54,0.8999999999999999,0.24,0.72,1.2000000000000002,0.96,1.08,0.36,0.36,0.78,0.48,0.12,0.48,0.6000000000000001,0.24,0.24,0.36,0.24,0.0,0.12,0.36,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,1.08,1.08,7.47,9.18,8.91,4.95,32.94,23.849999999999998,43.92,93.78,118.08,146.96999999999997,170.64000000000001,182.07,140.57999999999998,34.199999999999996,1.8,0.18,2.25,3.78,0.18,0.0,0.36,0.0,0.54,0.09,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,8.01,18.72,35.910000000000004,48.24,53.19,77.94,82.8,114.12,139.85999999999999,171.45000000000002,201.69,185.4,181.62,165.6,153.18,145.35,142.56,154.98,153.18,144.35999999999999,130.85999999999999,98.37,62.37,7.38,5.94,4.86,3.6,0.99,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,5.040000000000001,17.189999999999998,43.65,79.38,97.02,111.78,133.47,145.79999999999998,135.99,122.39999999999999,107.46,102.14999999999999,108.35999999999999,110.52,99.35999999999999,80.01,78.92999999999999,67.86,77.04,77.76,80.55,79.83,82.26,69.57000000000001,55.35,49.14,53.73,57.42,63.72,64.89,55.98,47.699999999999996,47.97,47.88,32.67,13.59,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,4.5600000000000005,6.48,15.120000000000001,20.46,47.519999999999996,74.76,82.56,72.36,93.0,93.53999999999999,116.22,120.42,105.18,87.06,68.34,25.44,21.9,2.7,1.44,0.24,0.24,0.24,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,4.5600000000000005,12.36,15.54,37.980000000000004,47.28,39.18,52.980000000000004,55.739999999999995,73.08,69.36,45.24,37.980000000000004,15.0,9.66,9.48,10.86,18.9,19.68,10.8,8.58,6.84,11.879999999999999,7.26,5.76,1.5,0.06,5.04,6.779999999999999,9.0,4.74,2.4000000000000004,2.4000000000000004,2.34,0.0,0.0,0.66,3.0,1.32,5.34,3.66,0.0,3.4799999999999995,5.16,0.6000000000000001,2.7,1.98,0.0,0.0
81.0,0.0,0.0,0.06,1.17,3.51,6.8100000000000005,7.14,5.34,4.9799999999999995,9.06,13.379999999999999,5.9399999999999995,15.54,14.43,11.64,8.459999999999999,12.419999999999998,8.67,6.33,8.25,3.69,0.12,0.39,0.0,0.36,0.0,0.0,0.72,0.42000000000000004,0.0,0.0,0.39,0.0,0.0,0.36,0.36,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,2.7600000000000002,6.720000000000001,29.64,26.52,55.08,37.8,36.480000000000004,34.32,26.28,35.28,37.32,11.76,10.8,3.24,4.68,0.0,0.48,0.48,0.48,0.48,0.0,1.6800000000000002,0.24,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,8.64,2.94,6.779999999999999,11.76,8.22,7.86,16.62,5.1,20.22,20.82,21.6,20.52,12.24,22.080000000000002,19.68,16.14,20.4,5.699999999999999,11.82,11.040000000000001,5.28,0.0,4.14,0.54,0.0,2.94,6.36,0.0,0.0,0.0,0.0,3.54,5.82,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,10.35,33.03,37.08,49.949999999999996,66.96000000000001,80.55,104.04,117.63,104.85000000000001,94.85999999999999,119.97,125.28,91.8,78.66,71.37,65.25,41.76,40.589999999999996,31.410000000000004,20.97,24.21,17.91,22.14,21.87,16.02,8.82,7.92,8.82,7.6499999999999995,16.919999999999998,19.89,12.78,5.22,1.3499999999999999,0.09,2.97,2.16,0.0,0.0,1.8,2.97,0.36,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,20.160000000000004,41.49,126.17999999999999,150.48,135.0,116.46,157.32,197.73,196.83,246.78000000000003,254.34,227.79,169.46999999999997,141.21,104.31,105.75,120.33,129.51,113.31,119.16,140.4,138.96,89.73,54.449999999999996,31.05,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,9.0,9.0,0.54,0.0,0.0,0.0,8.19,9.0,1.6199999999999999,0.0,0.0
100.0,0.0,0.0,0.0,0.15000000000000002,1.0499999999999998,0.21000000000000002,2.0100000000000002,5.79,3.1500000000000004,2.04,6.75,6.0,9.629999999999999,14.07,11.100000000000001,1.1400000000000001,1.29,3.51,1.53,2.13,0.36,2.73,0.66,2.19,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.5700000000000001,2.82,2.07,3.0,10.56,7.89,9.24,5.9399999999999995,3.7800000000000002,5.550000000000001,2.43,3.3600000000000003,4.4399999999999995,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,3.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,5.88,0.66,8.52,7.26,15.84,14.76,10.32,9.0,16.14,33.660000000000004,17.700000000000003,0.18,0.48,0.30000000000000004,0.6000000000000001,0.36,0.0,0.12,0.36,0.36,0.12,0.24,0.48,0.12,0.0,0.36,0.12,0.24,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.42000000000000004,0.39,2.07,5.61,3.84,6.449999999999999,2.46,4.41,14.669999999999998,15.78,2.79,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,1.32,10.2,28.259999999999998,40.38,34.86,33.18,39.96,58.38,69.06,64.08,49.800000000000004,40.62,49.92,45.660000000000004,38.46,35.94,29.28,20.88,15.54,15.36,11.52,18.18,14.16,21.12,21.12,10.44,10.02,16.38,13.379999999999999,9.66,11.34,11.7,5.16,5.699999999999999,12.0,6.0,2.46,3.0,0.30000000000000004,0.0,0.24,6.6000000000000005,8.459999999999999,1.7399999999999998,0.0,0.0,0.0,0.0
140.0,0.0,2.61,4.14,5.5200000000000005,17.91,15.96,16.259999999999998,9.209999999999999,11.43,10.620000000000001,25.77,9.06,6.6000000000000005,12.75,5.46,11.97,15.690000000000001,16.169999999999998,15.299999999999999,14.700000000000001,9.69,14.73,7.4399999999999995,6.8999999999999995,4.0200000000000005,8.28,13.86,3.4499999999999997,4.2299999999999995,6.1499999999999995,5.64,2.67,2.2199999999999998,8.07,9.45,2.9699999999999998,0.36,0.0,0.0,1.6500000000000001,3.81,7.02,1.41,1.83,1.83,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
