junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
81.0,0.0,0.0,0.33,0.75,1.5,3.69,3.09,10.23,19.29,10.92,7.17,12.48,17.94,16.71,5.7299999999999995,5.46,10.74,9.93,9.33,4.949999999999999,5.25,0.5700000000000001,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,3.84,6.24,19.32,38.28,35.88,17.04,43.44,19.799999999999997,50.16,60.36,17.759999999999998,21.0,6.24,7.5600000000000005,0.48,0.48,0.24,0.0,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,7.68,13.200000000000001,12.059999999999999,11.82,9.600000000000001,23.64,18.48,25.68,30.42,18.48,21.48,19.56,15.299999999999999,4.08,16.32,17.700000000000003,19.740000000000002,15.059999999999999,10.26,3.84,16.68,12.48,7.62,5.76,15.419999999999998,7.199999999999999,4.86,2.82,2.7,3.7800000000000002,0.0,1.3800000000000001,3.3000000000000003,0.0,0.66,7.4399999999999995,1.2000000000000002,4.68,0.0,0.0,0.0,0.0,0.0,0.0,1.56,3.06,0.0,0.0
96.0,0.0,16.47,39.42,39.33,48.15,77.31,82.35000000000001,80.73,108.54,100.08,95.85000000000001,83.16,66.50999999999999,51.75,73.35000000000001,67.41,47.160000000000004,30.87,20.07,11.43,13.32,29.61,20.7,11.700000000000001,9.18,16.11,25.650000000000002,17.82,18.27,23.580000000000002,28.62,12.959999999999999,4.86,1.53,0.6300000000000001,3.06,4.68,2.16,1.17,3.78,3.96,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,26.82,64.44,64.89,112.5,149.49,150.66,162.09,189.35999999999999,165.6,183.6,207.0,231.48,156.06,80.73,62.73,86.58,107.46,134.46,135.0,79.74,60.300000000000004,67.14,70.56,72.09,73.98,40.589999999999996,9.36,9.0,7.0200000000000005,0.0,0.0,0.0,0.0,0.9,9.0,8.91,8.459999999999999,23.669999999999998,21.87,12.959999999999999,7.92,0.0,0.0,8.280000000000001,9.0,1.53,0.0,0.0
100.0,0.0,0.0,0.18,2.46,1.32,3.5999999999999996,11.01,3.51,6.36,8.64,4.2299999999999995,6.87,5.07,5.699999999999999,0.8699999999999999,0.06,0.42000000000000004,0.81,1.8900000000000001,0.75,0.06,0.8699999999999999,0.0,1.08,0.15000000000000002,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,1.47,0.36,0.39,1.83,3.3000000000000003,6.12,2.58,0.8699999999999999,3.69,3.51,0.42000000000000004,0.33,0.54,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,1.02,2.2800000000000002,6.48,1.7999999999999998,5.04,21.6,34.14,27.599999999999998,7.4399999999999995,4.68,1.62,0.36,0.36,0.18,0.18,0.12,0.18,0.18,0.0,0.0,0.0,0.12,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.8999999999999999,0.42000000000000004,2.73,2.16,3.1500000000000004,3.81,7.08,10.68,6.66,18.72,6.300000000000001,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,6.12,12.299999999999999,15.0,25.32,40.38,42.900000000000006,37.980000000000004,38.58,38.46,50.22,58.260000000000005,54.54,52.56,66.06,53.58,28.259999999999998,25.200000000000003,16.259999999999998,17.4,22.200000000000003,25.56,21.66,11.879999999999999,9.36,7.38,4.199999999999999,9.899999999999999,12.24,11.34,6.42,4.08,6.300000000000001,6.959999999999999,5.5200000000000005,3.4799999999999995,4.199999999999999,6.6000000000000005,9.06,5.04,1.5,7.02,7.92,1.3800000000000001,0.42000000000000004,4.0200000000000005,5.28,1.6800000000000002,0.0
140.0,0.0,4.11,9.36,10.77,19.169999999999998,16.68,9.42,18.09,13.830000000000002,18.78,15.899999999999999,5.34,4.14,8.879999999999999,2.52,2.91,13.169999999999998,18.63,7.32,7.11,2.34,5.49,5.04,4.11,6.57,5.46,3.2700000000000005,2.88,4.7700000000000005,4.59,6.27,1.2000000000000002,6.12,3.7800000000000002,6.36,5.88,0.8699999999999999,2.2800000000000002,3.12,0.6900000000000001,0.0,0.0,2.0999999999999996,0.9299999999999999,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
