junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
2.0,0.0,7.800000000000001,30.48,54.239999999999995,76.08,92.16,106.92,123.96000000000001,141.96,140.28,156.12,145.92000000000002,134.04,129.72,121.08,109.92,109.08,100.80000000000001,95.64,78.0,72.48,65.52,62.28,63.239999999999995,63.0,59.16,52.56,50.88,53.519999999999996,50.16,46.08,38.28,28.08,20.04,15.72,13.200000000000001,8.28,4.92,4.800000000000001,2.4000000000000004,2.4000000000000004,3.84,5.5200000000000005,4.32,2.04,1.08,0.12,1.08,2.04
4.0,0.0,3.96,18.0,42.24,69.84,101.52000000000001,117.24,121.44,129.24,141.60000000000002,148.07999999999998,147.60000000000002,150.96,151.44,142.8,131.52,126.0,129.96,128.28,126.60000000000001,116.64000000000001,100.56,89.64,92.52,82.67999999999999,70.80000000000001,60.84,54.0,47.28,42.0,37.08,32.64,29.28,23.04,16.919999999999998,10.68,8.040000000000001,5.88,3.96,2.7600000000000002,2.16,1.08,0.8400000000000001,0.6000000000000001,0.36,0.6000000000000001,0.48,0.0,0.0
6.0,0.0,6.6000000000000005,26.28,40.08,58.44,92.64,115.56,157.2,194.16,237.84,260.28000000000003,269.28000000000003,268.08,253.32,232.32,227.28000000000003,229.68,204.48,169.44,138.35999999999999,109.44,84.48,64.92,34.56,24.36,16.200000000000003,8.16,3.0,0.0,0.0,1.32,1.56,0.96,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,10.35,20.61,31.77,53.28,83.97,101.42999999999999,119.34,128.88,135.99,145.26,153.09,149.49,139.41,123.75,131.13,134.46,117.54,103.41,95.76,93.69,90.63,85.14000000000001,69.75,50.31,35.1,28.53,20.43,16.2,17.189999999999998,17.73,15.48,16.2,17.82,16.29,13.41,11.790000000000001,6.4799999999999995,2.0700000000000003,2.79,2.97,3.15,2.25,0.8099999999999999,0.8099999999999999,1.71,1.8,1.53,0.54
11.0,0.0,4.38,12.899999999999999,22.02,31.86,38.94,44.099999999999994,46.86,49.739999999999995,52.14,57.12,59.519999999999996,51.66,44.58,42.480000000000004,40.92,36.78,31.740000000000002,28.799999999999997,30.0,30.48,28.619999999999997,25.92,19.5,16.38,15.120000000000001,12.36,8.16,6.300000000000001,4.92,4.68,5.4,3.3000000000000003,2.82,3.12,2.52,1.5,1.5,1.44,1.32,1.56,1.3800000000000001,0.8999999999999999,0.96,1.26,0.72,0.0,0.0,0.0
13.0,0.0,8.100000000000001,19.35,21.599999999999998,25.349999999999998,27.6,29.25,42.9,54.0,49.95,40.05,35.099999999999994,27.75,32.400000000000006,31.200000000000003,26.7,20.55,17.099999999999998,14.399999999999999,18.0,23.700000000000003,19.950000000000003,12.299999999999999,15.600000000000001,18.9,16.05,11.850000000000001,11.700000000000001,10.5,10.5,14.1,14.549999999999999,10.799999999999999,7.35,8.85,6.1499999999999995,3.3,5.55,3.15,1.65,2.25,3.15,0.44999999999999996,0.15,1.7999999999999998,4.35,3.5999999999999996,0.0,0.0
16.0,0.0,4.08,13.919999999999998,29.52,29.52,36.24,66.84,85.56,90.72,94.92,115.56,114.96000000000001,110.28,105.96000000000001,91.67999999999999,98.39999999999999,110.52000000000001,99.24,87.48,64.08,53.64,44.519999999999996,36.0,30.96,39.839999999999996,52.199999999999996,58.199999999999996,47.76,37.44,33.0,29.160000000000004,20.28,15.0,13.32,14.399999999999999,19.080000000000002,13.200000000000001,8.76,6.24,5.16,2.7600000000000002,2.04,1.08,0.12,0.0,0.0,0.0,0.0,0.0
18.0,0.0,3.06,11.97,27.63,37.89,44.37,44.64,43.29,54.449999999999996,70.64999999999999,78.84,88.29,88.56,79.92,62.73,43.02,39.51,46.62,43.74,43.11,31.77,26.55,14.580000000000002,10.080000000000002,5.76,3.2399999999999998,5.22,6.3,6.4799999999999995,5.31,4.95,3.42,2.25,4.95,5.13,2.79,2.34,0.6300000000000001,0.18,0.72,1.3499999999999999,0.6300000000000001,0.09,0.6300000000000001,0.09,0.0,0.0,0.0,0.0
20.0,0.0,10.68,23.28,34.32,45.0,66.48,84.48,93.36,100.92,103.32,116.88,118.32,107.52000000000001,107.76,116.39999999999999,114.96000000000001,103.56,89.16,97.44,93.72,96.84,96.47999999999999,94.32000000000001,80.4,78.12,73.08,62.519999999999996,51.480000000000004,41.76,30.0,24.119999999999997,19.32,20.759999999999998,21.72,18.48,16.56,17.28,14.76,17.28,14.76,4.68,0.8400000000000001,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,1.2,3.3,9.9,8.4,5.25,20.55,16.8,19.2,27.150000000000002,18.45,10.95,4.35,1.3499999999999999,3.9000000000000004,6.3,3.5999999999999996,6.0,9.0,13.950000000000001,6.45,2.25,0.15,0.15,0.6,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
